,year,Stkcd,ANALYST
179,2018,000663,0.6931471805599453
180,2018,000665,0.6931471805599453
181,2018,000667,1.0986122886681098
182,2018,000668,0.6931471805599453
183,2018,000671,2.8903717578961645
184,2018,000672,2.302585092994046
185,2018,000676,1.9459101490553132
186,2018,000678,1.0986122886681098
187,2018,000679,1.791759469228055
188,2018,000681,3.5263605246161616
189,2018,000682,0.6931471805599453
190,2018,000683,1.791759469228055
191,2018,000685,1.3862943611198906
192,2018,000688,1.0986122886681098
193,2018,000690,1.791759469228055
194,2018,000693,1.0986122886681098
195,2018,000697,0.6931471805599453
196,2018,000698,0.6931471805599453
197,2018,000700,1.791759469228055
198,2018,000701,1.0986122886681098
199,2018,000703,3.6635616461296463
200,2018,000705,0.6931471805599453
201,2018,000708,1.791759469228055
202,2018,000709,1.9459101490553132
203,2018,000710,1.9459101490553132
204,2018,000711,1.3862943611198906
205,2018,000715,1.0986122886681098
206,2018,000716,0.6931471805599453
207,2018,000717,2.833213344056216
208,2018,000718,0.6931471805599453
209,2018,000719,1.0986122886681098
210,2018,000720,0.6931471805599453
211,2018,000721,1.6094379124341003
212,2018,000722,1.0986122886681098
213,2018,000723,0.6931471805599453
214,2018,000725,3.4965075614664802
215,2018,000726,2.3978952727983707
216,2018,000727,1.791759469228055
217,2018,000729,2.0794415416798357
218,2018,000731,1.0986122886681098
219,2018,000732,1.0986122886681098
220,2018,000733,1.6094379124341003
221,2018,000735,0.6931471805599453
222,2018,000736,0.6931471805599453
223,2018,000738,2.1972245773362196
224,2018,000739,1.3862943611198906
225,2018,000748,0.6931471805599453
226,2018,000751,0.6931471805599453
227,2018,000753,0.6931471805599453
228,2018,000756,1.791759469228055
229,2018,000757,0.6931471805599453
230,2018,000758,2.302585092994046
231,2018,000759,2.9444389791664403
232,2018,000760,0.6931471805599453
233,2018,000761,0.6931471805599453
234,2018,000762,0.6931471805599453
235,2018,000766,1.0986122886681098
236,2018,000767,0.6931471805599453
237,2018,000768,3.4011973816621555
238,2018,000777,1.0986122886681098
239,2018,000778,2.1972245773362196
240,2018,000779,0.6931471805599453
241,2018,000782,0.6931471805599453
242,2018,000785,1.3862943611198906
243,2018,000786,3.4011973816621555
244,2018,000788,1.3862943611198906
245,2018,000789,3.258096538021482
246,2018,000790,1.0986122886681098
247,2018,000791,0.6931471805599453
248,2018,000792,1.3862943611198906
249,2018,000793,0.6931471805599453
250,2018,000795,1.3862943611198906
251,2018,000796,2.70805020110221
252,2018,000797,0.6931471805599453
253,2018,000798,0.6931471805599453
254,2018,000799,3.4011973816621555
255,2018,000800,0.6931471805599453
256,2018,000801,1.791759469228055
257,2018,000803,1.3862943611198906
258,2018,000807,2.833213344056216
259,2018,000810,0.6931471805599453
260,2018,000811,0.6931471805599453
261,2018,000813,1.6094379124341003
262,2018,000815,0.6931471805599453
263,2018,000816,1.0986122886681098
264,2018,000818,2.3978952727983707
265,2018,000819,0.6931471805599453
266,2018,000821,1.791759469228055
267,2018,000822,2.302585092994046
268,2018,000823,1.3862943611198906
269,2018,000825,2.4849066497880004
270,2018,000826,3.6109179126442243
271,2018,000828,1.791759469228055
272,2018,000829,1.3862943611198906
273,2018,000830,3.6635616461296463
274,2018,000831,0.6931471805599453
275,2018,000833,0.6931471805599453
276,2018,000836,0.6931471805599453
277,2018,000837,0.6931471805599453
278,2018,000838,0.6931471805599453
279,2018,000839,0.6931471805599453
280,2018,000848,2.1972245773362196
281,2018,000851,0.6931471805599453
282,2018,000852,2.4849066497880004
283,2018,000858,3.9512437185814275
284,2018,000860,3.332204510175204
285,2018,000861,1.0986122886681098
286,2018,000863,1.0986122886681098
287,2018,000868,0.6931471805599453
288,2018,000869,2.302585092994046
289,2018,000875,1.0986122886681098
290,2018,000876,2.6390573296152584
291,2018,000877,2.0794415416798357
292,2018,000878,2.0794415416798357
293,2018,000880,1.0986122886681098
294,2018,000881,1.0986122886681098
295,2018,000882,0.6931471805599453
296,2018,000883,1.6094379124341003
297,2018,000885,0.6931471805599453
298,2018,000886,0.6931471805599453
299,2018,000887,2.995732273553991
300,2018,000888,3.332204510175204
301,2018,000889,2.0794415416798357
302,2018,000890,1.3862943611198906
303,2018,000892,1.6094379124341003
304,2018,000893,1.0986122886681098
305,2018,000895,3.6888794541139363
306,2018,000898,2.70805020110221
307,2018,000899,0.6931471805599453
308,2018,000900,1.0986122886681098
309,2018,000901,1.3862943611198906
310,2018,000902,3.332204510175204
311,2018,000903,2.5649493574615367
312,2018,000905,0.6931471805599453
313,2018,000906,0.6931471805599453
314,2018,000908,1.0986122886681098
315,2018,000909,1.3862943611198906
316,2018,000910,3.091042453358316
317,2018,000911,0.6931471805599453
318,2018,000913,0.6931471805599453
319,2018,000915,1.0986122886681098
320,2018,000916,1.3862943611198906
321,2018,000917,0.6931471805599453
322,2018,000918,0.6931471805599453
323,2018,000919,0.6931471805599453
324,2018,000920,1.0986122886681098
325,2018,000921,2.772588722239781
326,2018,000922,0.6931471805599453
327,2018,000923,0.6931471805599453
328,2018,000925,2.0794415416798357
329,2018,000926,2.302585092994046
330,2018,000928,1.0986122886681098
331,2018,000930,1.6094379124341003
332,2018,000931,1.0986122886681098
333,2018,000932,3.5263605246161616
334,2018,000933,2.5649493574615367
335,2018,000935,1.0986122886681098
336,2018,000936,0.6931471805599453
337,2018,000937,2.3978952727983707
338,2018,000938,3.091042453358316
339,2018,000939,1.3862943611198906
340,2018,000948,0.6931471805599453
341,2018,000949,1.9459101490553132
342,2018,000950,0.6931471805599453
343,2018,000951,2.772588722239781
344,2018,000952,1.0986122886681098
345,2018,000955,0.6931471805599453
346,2018,000957,2.0794415416798357
347,2018,000959,2.0794415416798357
348,2018,000960,3.1780538303479458
349,2018,000961,2.772588722239781
350,2018,000962,0.6931471805599453
351,2018,000963,3.828641396489095
352,2018,000965,0.6931471805599453
353,2018,000966,1.0986122886681098
354,2018,000967,3.1354942159291497
355,2018,000968,3.1780538303479458
356,2018,000969,0.6931471805599453
357,2018,000970,2.1972245773362196
358,2018,000973,0.6931471805599453
359,2018,000975,2.8903717578961645
360,2018,000976,2.70805020110221
361,2018,000977,3.4011973816621555
362,2018,000978,2.1972245773362196
363,2018,000979,0.6931471805599453
364,2018,000982,0.6931471805599453
365,2018,000983,2.6390573296152584
366,2018,000985,1.0986122886681098
367,2018,000988,1.791759469228055
368,2018,000989,0.6931471805599453
369,2018,000990,1.6094379124341003
370,2018,000993,0.6931471805599453
371,2018,000997,2.833213344056216
372,2018,000998,3.332204510175204
373,2018,000999,2.5649493574615367
374,2018,001201,0.6931471805599453
375,2018,001205,1.0986122886681098
376,2018,001206,2.1972245773362196
377,2018,001215,2.995732273553991
378,2018,001219,0.6931471805599453
379,2018,001696,1.0986122886681098
380,2018,001872,0.6931471805599453
381,2018,001914,1.0986122886681098
382,2018,001965,0.6931471805599453
383,2018,001979,3.784189633918261
384,2018,002001,2.4849066497880004
385,2018,002002,2.0794415416798357
386,2018,002003,1.791759469228055
387,2018,002004,1.791759469228055
388,2018,002006,0.6931471805599453
389,2018,002007,3.6888794541139363
390,2018,002008,3.828641396489095
391,2018,002009,2.0794415416798357
392,2018,002010,2.3978952727983707
393,2018,002011,0.6931471805599453
394,2018,002012,0.6931471805599453
395,2018,002013,3.5263605246161616
396,2018,002014,1.3862943611198906
397,2018,002015,1.0986122886681098
398,2018,002016,0.6931471805599453
399,2018,002017,0.6931471805599453
400,2018,002018,0.6931471805599453
401,2018,002019,2.70805020110221
402,2018,002020,3.258096538021482
403,2018,002022,2.0794415416798357
404,2018,002023,1.9459101490553132
405,2018,002024,3.6375861597263857
406,2018,002025,3.295836866004329
407,2018,002026,2.0794415416798357
408,2018,002027,4.007333185232471
409,2018,002028,1.3862943611198906
410,2018,002029,2.3978952727983707
411,2018,002030,0.6931471805599453
412,2018,002031,1.3862943611198906
413,2018,002032,3.4965075614664802
414,2018,002033,2.833213344056216
415,2018,002034,0.6931471805599453
416,2018,002035,3.367295829986474
417,2018,002036,2.3978952727983707
418,2018,002037,1.0986122886681098
419,2018,002038,1.6094379124341003
420,2018,002039,1.9459101490553132
421,2018,002040,0.6931471805599453
422,2018,002041,2.302585092994046
423,2018,002042,2.995732273553991
424,2018,002043,2.833213344056216
425,2018,002044,3.5553480614894135
426,2018,002045,1.3862943611198906
427,2018,002046,1.0986122886681098
428,2018,002047,0.6931471805599453
429,2018,002048,2.4849066497880004
430,2018,002049,1.6094379124341003
431,2018,002050,3.8501476017100584
432,2018,002051,2.4849066497880004
433,2018,002053,1.0986122886681098
434,2018,002054,0.6931471805599453
435,2018,002055,2.302585092994046
436,2018,002056,1.0986122886681098
437,2018,002057,1.0986122886681098
438,2018,002059,1.3862943611198906
439,2018,002060,0.6931471805599453
440,2018,002061,1.791759469228055
441,2018,002062,0.6931471805599453
442,2018,002063,1.3862943611198906
443,2018,002064,2.3978952727983707
444,2018,002065,1.9459101490553132
445,2018,002066,1.0986122886681098
446,2018,002067,1.0986122886681098
447,2018,002068,2.1972245773362196
448,2018,002069,0.6931471805599453
449,2018,002070,1.9459101490553132
450,2018,002071,1.0986122886681098
451,2018,002073,0.6931471805599453
452,2018,002074,3.332204510175204
453,2018,002075,0.6931471805599453
454,2018,002077,1.0986122886681098
455,2018,002078,3.6888794541139363
456,2018,002079,0.6931471805599453
457,2018,002080,3.4657359027997265
458,2018,002081,3.58351893845611
459,2018,002082,0.6931471805599453
460,2018,002083,1.0986122886681098
461,2018,002084,0.6931471805599453
462,2018,002085,1.3862943611198906
463,2018,002087,2.0794415416798357
464,2018,002088,2.5649493574615367
465,2018,002090,2.1972245773362196
466,2018,002091,1.791759469228055
467,2018,002092,2.833213344056216
468,2018,002093,1.0986122886681098
469,2018,002094,2.302585092994046
470,2018,002095,1.6094379124341003
471,2018,002096,0.6931471805599453
472,2018,002097,1.6094379124341003
473,2018,002098,1.9459101490553132
474,2018,002099,0.6931471805599453
475,2018,002100,1.791759469228055
476,2018,002101,0.6931471805599453
477,2018,002103,3.1780538303479458
478,2018,002104,0.6931471805599453
479,2018,002105,1.0986122886681098
480,2018,002106,0.6931471805599453
481,2018,002107,0.6931471805599453
482,2018,002108,2.302585092994046
483,2018,002109,1.0986122886681098
484,2018,002110,2.995732273553991
485,2018,002111,2.1972245773362196
486,2018,002112,2.6390573296152584
487,2018,002115,1.6094379124341003
488,2018,002116,1.6094379124341003
489,2018,002117,2.6390573296152584
490,2018,002118,0.6931471805599453
491,2018,002119,0.6931471805599453
492,2018,002120,3.1780538303479458
493,2018,002121,2.6390573296152584
494,2018,002123,2.1972245773362196
495,2018,002124,2.6390573296152584
496,2018,002125,1.0986122886681098
497,2018,002126,3.9512437185814275
498,2018,002127,3.4011973816621555
499,2018,002128,2.5649493574615367
500,2018,002129,2.0794415416798357
501,2018,002130,0.6931471805599453
502,2018,002131,0.6931471805599453
503,2018,002132,1.0986122886681098
504,2018,002133,1.0986122886681098
505,2018,002135,1.3862943611198906
506,2018,002136,1.0986122886681098
507,2018,002137,1.3862943611198906
508,2018,002138,3.295836866004329
509,2018,002139,2.8903717578961645
510,2018,002140,1.6094379124341003
511,2018,002141,0.6931471805599453
512,2018,002143,0.6931471805599453
513,2018,002145,0.6931471805599453
514,2018,002146,3.258096538021482
515,2018,002148,1.6094379124341003
516,2018,002149,1.6094379124341003
517,2018,002150,0.6931471805599453
518,2018,002151,0.6931471805599453
519,2018,002152,1.9459101490553132
520,2018,002153,3.258096538021482
521,2018,002154,1.3862943611198906
522,2018,002155,1.0986122886681098
523,2018,002156,2.0794415416798357
524,2018,002157,2.5649493574615367
525,2018,002158,1.3862943611198906
526,2018,002159,2.8903717578961645
527,2018,002160,1.0986122886681098
528,2018,002161,0.6931471805599453
529,2018,002162,0.6931471805599453
530,2018,002163,0.6931471805599453
531,2018,002164,1.0986122886681098
532,2018,002165,2.1972245773362196
533,2018,002166,0.6931471805599453
534,2018,002167,1.0986122886681098
535,2018,002168,1.0986122886681098
536,2018,002169,1.0986122886681098
537,2018,002170,0.6931471805599453
538,2018,002171,2.3978952727983707
539,2018,002172,1.9459101490553132
540,2018,002173,1.0986122886681098
541,2018,002174,3.4657359027997265
542,2018,002176,1.0986122886681098
543,2018,002177,0.6931471805599453
544,2018,002178,2.1972245773362196
545,2018,002179,3.713572066704308
546,2018,002180,1.791759469228055
547,2018,002181,0.6931471805599453
548,2018,002182,2.5649493574615367
549,2018,002183,2.302585092994046
550,2018,002184,0.6931471805599453
551,2018,002185,3.091042453358316
552,2018,002186,1.3862943611198906
553,2018,002187,2.1972245773362196
554,2018,002189,1.0986122886681098
555,2018,002190,1.791759469228055
556,2018,002191,3.332204510175204
557,2018,002192,0.6931471805599453
558,2018,002193,0.6931471805599453
559,2018,002194,1.0986122886681098
560,2018,002195,2.1972245773362196
561,2018,002196,2.302585092994046
562,2018,002197,0.6931471805599453
563,2018,002198,0.6931471805599453
564,2018,002201,0.6931471805599453
565,2018,002202,3.8918202981106265
566,2018,002203,2.302585092994046
567,2018,002205,1.9459101490553132
568,2018,002206,2.833213344056216
569,2018,002207,0.6931471805599453
570,2018,002208,1.3862943611198906
571,2018,002209,1.0986122886681098
572,2018,002210,0.6931471805599453
573,2018,002211,1.0986122886681098
574,2018,002212,1.3862943611198906
575,2018,002214,1.6094379124341003
576,2018,002215,2.4849066497880004
577,2018,002216,2.0794415416798357
578,2018,002217,2.833213344056216
579,2018,002218,0.6931471805599453
580,2018,002221,2.6390573296152584
581,2018,002222,1.3862943611198906
582,2018,002223,3.2188758248682006
583,2018,002224,2.4849066497880004
584,2018,002225,0.6931471805599453
585,2018,002226,1.0986122886681098
586,2018,002227,0.6931471805599453
587,2018,002228,3.044522437723423
588,2018,002229,1.3862943611198906
589,2018,002230,3.4657359027997265
590,2018,002231,1.0986122886681098
591,2018,002232,0.6931471805599453
592,2018,002233,3.044522437723423
593,2018,002234,2.3978952727983707
594,2018,002235,1.0986122886681098
595,2018,002236,3.367295829986474
596,2018,002237,0.6931471805599453
597,2018,002238,0.6931471805599453
598,2018,002239,2.0794415416798357
599,2018,002240,2.0794415416798357
600,2018,002241,2.8903717578961645
601,2018,002242,3.295836866004329
602,2018,002243,1.0986122886681098
603,2018,002244,2.4849066497880004
604,2018,002245,1.9459101490553132
605,2018,002246,0.6931471805599453
606,2018,002247,0.6931471805599453
607,2018,002249,2.0794415416798357
608,2018,002250,1.791759469228055
609,2018,002251,2.995732273553991
610,2018,002252,1.791759469228055
611,2018,002253,1.9459101490553132
612,2018,002254,2.4849066497880004
613,2018,002255,0.6931471805599453
614,2018,002256,0.6931471805599453
615,2018,002258,3.6635616461296463
616,2018,002261,1.791759469228055
617,2018,002262,3.6375861597263857
618,2018,002263,0.6931471805599453
619,2018,002264,0.6931471805599453
620,2018,002266,1.0986122886681098
621,2018,002267,1.791759469228055
622,2018,002268,1.6094379124341003
623,2018,002269,1.0986122886681098
624,2018,002270,1.0986122886681098
625,2018,002271,3.4339872044851463
626,2018,002272,0.6931471805599453
627,2018,002273,2.833213344056216
628,2018,002274,0.6931471805599453
629,2018,002275,1.0986122886681098
630,2018,002276,1.0986122886681098
631,2018,002277,2.0794415416798357
632,2018,002278,0.6931471805599453
633,2018,002279,1.0986122886681098
634,2018,002280,0.6931471805599453
635,2018,002281,3.7612001156935624
636,2018,002282,1.3862943611198906
637,2018,002283,1.3862943611198906
638,2018,002284,1.0986122886681098
639,2018,002285,3.091042453358316
640,2018,002286,0.6931471805599453
641,2018,002287,2.0794415416798357
642,2018,002288,1.0986122886681098
643,2018,002289,0.6931471805599453
644,2018,002290,1.0986122886681098
645,2018,002291,1.0986122886681098
646,2018,002292,2.302585092994046
647,2018,002293,3.332204510175204
648,2018,002294,3.1354942159291497
649,2018,002295,0.6931471805599453
650,2018,002296,1.791759469228055
651,2018,002297,0.6931471805599453
652,2018,002298,0.6931471805599453
653,2018,002299,3.258096538021482
654,2018,002301,2.1972245773362196
655,2018,002302,0.6931471805599453
656,2018,002303,1.791759469228055
657,2018,002304,3.8501476017100584
658,2018,002305,1.3862943611198906
659,2018,002307,0.6931471805599453
660,2018,002308,2.772588722239781
661,2018,002309,0.6931471805599453
662,2018,002310,3.4965075614664802
663,2018,002311,3.4965075614664802
664,2018,002312,0.6931471805599453
665,2018,002313,3.044522437723423
666,2018,002314,1.6094379124341003
667,2018,002315,1.3862943611198906
668,2018,002316,1.9459101490553132
669,2018,002317,1.6094379124341003
670,2018,002318,2.5649493574615367
671,2018,002320,1.0986122886681098
672,2018,002322,1.6094379124341003
673,2018,002324,1.791759469228055
674,2018,002325,1.3862943611198906
675,2018,002326,1.9459101490553132
676,2018,002327,3.091042453358316
677,2018,002328,1.0986122886681098
678,2018,002329,0.6931471805599453
679,2018,002330,0.6931471805599453
680,2018,002331,0.6931471805599453
681,2018,002332,2.6390573296152584
682,2018,002333,1.3862943611198906
683,2018,002334,2.4849066497880004
684,2018,002335,2.4849066497880004
685,2018,002338,1.3862943611198906
686,2018,002339,2.0794415416798357
687,2018,002340,3.044522437723423
688,2018,002341,3.784189633918261
689,2018,002342,0.6931471805599453
690,2018,002343,3.1780538303479458
691,2018,002344,2.0794415416798357
692,2018,002345,2.833213344056216
693,2018,002347,0.6931471805599453
694,2018,002348,1.0986122886681098
695,2018,002349,1.0986122886681098
696,2018,002350,0.6931471805599453
697,2018,002351,1.0986122886681098
698,2018,002352,3.367295829986474
699,2018,002353,3.6635616461296463
700,2018,002354,1.0986122886681098
701,2018,002355,1.0986122886681098
702,2018,002357,1.9459101490553132
703,2018,002359,1.0986122886681098
704,2018,002361,0.6931471805599453
705,2018,002362,1.791759469228055
706,2018,002363,0.6931471805599453
707,2018,002364,1.0986122886681098
708,2018,002365,1.6094379124341003
709,2018,002366,2.1972245773362196
710,2018,002367,0.6931471805599453
711,2018,002368,2.8903717578961645
712,2018,002369,0.6931471805599453
713,2018,002370,1.3862943611198906
714,2018,002371,3.7612001156935624
715,2018,002372,3.4965075614664802
716,2018,002373,2.772588722239781
717,2018,002374,0.6931471805599453
718,2018,002375,1.9459101490553132
719,2018,002376,3.1780538303479458
720,2018,002377,1.3862943611198906
721,2018,002378,1.0986122886681098
722,2018,002380,2.1972245773362196
723,2018,002381,1.0986122886681098
724,2018,002382,2.6390573296152584
725,2018,002383,2.70805020110221
726,2018,002384,3.2188758248682006
727,2018,002385,3.1780538303479458
728,2018,002386,1.3862943611198906
729,2018,002387,0.6931471805599453
730,2018,002389,1.791759469228055
731,2018,002390,1.6094379124341003
732,2018,002391,2.833213344056216
733,2018,002392,1.3862943611198906
734,2018,002393,0.6931471805599453
735,2018,002394,0.6931471805599453
736,2018,002395,1.0986122886681098
737,2018,002396,3.4339872044851463
738,2018,002397,1.6094379124341003
739,2018,002398,2.1972245773362196
740,2018,002399,1.0986122886681098
741,2018,002400,1.3862943611198906
742,2018,002401,1.0986122886681098
743,2018,002402,2.5649493574615367
744,2018,002403,1.791759469228055
745,2018,002404,0.6931471805599453
746,2018,002405,3.367295829986474
747,2018,002406,0.6931471805599453
748,2018,002407,1.9459101490553132
749,2018,002408,2.302585092994046
750,2018,002409,2.5649493574615367
751,2018,002410,3.828641396489095
752,2018,002411,1.9459101490553132
753,2018,002412,1.6094379124341003
754,2018,002413,2.302585092994046
755,2018,002414,2.6390573296152584
756,2018,002415,3.6635616461296463
757,2018,002416,1.0986122886681098
758,2018,002417,0.6931471805599453
759,2018,002418,0.6931471805599453
760,2018,002419,3.713572066704308
761,2018,002421,1.6094379124341003
762,2018,002422,2.995732273553991
763,2018,002424,1.3862943611198906
764,2018,002425,1.0986122886681098
765,2018,002426,1.791759469228055
766,2018,002428,1.6094379124341003
767,2018,002429,1.9459101490553132
768,2018,002430,2.6390573296152584
769,2018,002431,2.3978952727983707
770,2018,002432,1.0986122886681098
771,2018,002433,1.0986122886681098
772,2018,002434,2.70805020110221
773,2018,002435,0.6931471805599453
774,2018,002436,0.6931471805599453
775,2018,002437,1.3862943611198906
776,2018,002438,2.1972245773362196
777,2018,002439,3.6375861597263857
778,2018,002440,3.044522437723423
779,2018,002441,1.3862943611198906
780,2018,002443,0.6931471805599453
781,2018,002444,2.6390573296152584
782,2018,002445,2.3978952727983707
783,2018,002446,0.6931471805599453
784,2018,002448,1.3862943611198906
785,2018,002449,2.3978952727983707
786,2018,002450,2.4849066497880004
787,2018,002451,1.791759469228055
788,2018,002452,1.9459101490553132
789,2018,002453,0.6931471805599453
790,2018,002454,1.3862943611198906
791,2018,002455,1.3862943611198906
792,2018,002456,3.828641396489095
793,2018,002457,1.0986122886681098
794,2018,002458,2.9444389791664403
795,2018,002459,0.6931471805599453
796,2018,002460,3.5263605246161616
797,2018,002461,1.3862943611198906
798,2018,002462,2.6390573296152584
799,2018,002463,3.1354942159291497
800,2018,002465,3.367295829986474
801,2018,002466,3.4965075614664802
802,2018,002467,2.3978952727983707
803,2018,002468,3.044522437723423
804,2018,002469,2.302585092994046
805,2018,002472,3.044522437723423
806,2018,002474,0.6931471805599453
807,2018,002475,3.5553480614894135
808,2018,002477,1.6094379124341003
809,2018,002478,1.791759469228055
810,2018,002479,2.772588722239781
811,2018,002480,1.791759469228055
812,2018,002481,0.6931471805599453
813,2018,002482,3.044522437723423
814,2018,002483,0.6931471805599453
815,2018,002484,0.6931471805599453
816,2018,002485,0.6931471805599453
817,2018,002486,1.0986122886681098
818,2018,002487,0.6931471805599453
819,2018,002488,1.6094379124341003
820,2018,002489,1.0986122886681098
821,2018,002490,0.6931471805599453
822,2018,002491,2.5649493574615367
823,2018,002492,0.6931471805599453
824,2018,002493,3.4011973816621555
825,2018,002494,0.6931471805599453
826,2018,002495,0.6931471805599453
827,2018,002497,2.0794415416798357
828,2018,002498,0.6931471805599453
829,2018,002502,2.995732273553991
