,year,Stkcd,RET,SIGMA
113,2018,000531,-0.0006606902112564135,0.03291222394067801
114,2018,000532,0.006995939027618381,0.08879296248766586
115,2018,000533,-0.02403903234524495,0.07874983565010624
116,2018,000534,0.0021513624653317505,0.03242707754385068
117,2018,000536,-0.00959534912222116,0.03842988628930954
118,2018,000537,-0.0033815989489234554,0.05624164165761328
119,2018,000538,0.000865438298106726,0.040099446363785755
120,2018,000539,0.0069040693787312726,0.027453577147778862
121,2018,000541,-0.0007683225615664603,0.016382574621481582
122,2018,000543,0.006513962327493129,0.034793970659577816
123,2018,000544,-0.004440506961816388,0.057200605377776305
124,2018,000545,-0.011969195709622698,0.02582221154059672
125,2018,000546,-0.005587474954035269,0.04522211171682857
126,2018,000547,-0.0012444256912038946,0.04749062611555635
127,2018,000548,0.0003482519091869418,0.04395522558961611
128,2018,000550,0.005578911664702645,0.04652185232241383
129,2018,000551,0.0013903022263622258,0.030523396311647768
130,2018,000552,0.0015601265335742581,0.028655834630914034
131,2018,000553,-0.003489842151535289,0.03388614727807179
132,2018,000554,-0.002068710229987515,0.04268593898397142
133,2018,000555,0.0024772234911943293,0.08449698177023439
134,2018,000557,0.0011156274962637496,0.057944498203799315
135,2018,000558,-0.0031779097627700455,0.04828561979076517
136,2018,000559,-0.004499329926534489,0.02454644185432904
137,2018,000560,-0.002110615864079491,0.03754849452940714
138,2018,000561,-0.0003060308411594838,0.038578104560232904
139,2018,000565,-0.00341037462776231,0.04962497519593629
140,2018,000566,-0.03054499031774907,0.0808281815998446
141,2018,000568,-0.001520593147356034,0.04245294481575572
142,2018,000570,-0.0005917288495230373,0.028252862559745077
143,2018,000572,-0.006666276751783345,0.051807669429238194
144,2018,000573,-0.0014875800157527668,0.04587734164777181
145,2018,000576,-0.01349123250760039,0.12982354280933084
146,2018,000581,0.002578867819081723,0.01936808256022336
147,2018,000582,0.0010390062352066624,0.03891679958678862
148,2018,000584,-0.01801415968976173,0.08135399401707039
149,2018,000586,-0.0015188269786721165,0.10479838055776981
150,2018,000589,0.0009427052141614495,0.023475431749294822
151,2018,000590,-0.005822016683982329,0.049516932272736125
152,2018,000591,-0.004779011912485881,0.041236413905214805
153,2018,000592,-0.006762385634270667,0.049353046231497576
154,2018,000593,0.0009753969330973941,0.09889970558359769
155,2018,000595,-0.006603163816117396,0.052802508057719806
156,2018,000596,0.0035217532930151866,0.05292952804323669
157,2018,000597,0.005084468244610815,0.04247203978479387
158,2018,000598,0.0020809839530746017,0.018089410779834496
159,2018,000599,-0.003135769828910279,0.029675876959476325
160,2018,000600,-0.0018875612504149141,0.04327560678180258
161,2018,000601,-0.004624026591936415,0.03990219158323986
162,2018,000603,0.0004058196058298229,0.06840435557814588
163,2018,000605,0.0011804731620716677,0.07384137732921635
164,2018,000607,-0.00016743731100674948,0.048778753607252416
165,2018,000608,0.0022948298395310974,0.07827649940622645
166,2018,000610,-0.00039822547632162753,0.07572854313697741
167,2018,000612,-0.007971788868480758,0.032394310271462265
168,2018,000615,-0.004779377517053649,0.06311561240051189
169,2018,000619,-0.0011684897029899533,0.023087498341438382
170,2018,000620,-0.0014700561462769137,0.03282329010622982
171,2018,000622,0.01784177686799877,0.11517868977588461
172,2018,000623,-0.0004498980443544856,0.01868010869405809
173,2018,000625,-0.004218751970716828,0.026239226068534377
174,2018,000626,-0.007089797112565417,0.05179818489224878
175,2018,000628,0.010714582799270988,0.046123308886826066
176,2018,000629,0.0064255826358964145,0.10663914118478941
177,2018,000630,0.0002880896313702246,0.01863078252679179
178,2018,000631,0.0014716559653430933,0.029562824492029727
179,2018,000632,-0.0016923987785917298,0.04213192917428862
180,2018,000633,-0.006133476531584772,0.10009941752257606
181,2018,000635,-0.0033240452448386466,0.06940829166771538
182,2018,000636,0.004518645789435225,0.07223612408130034
183,2018,000637,-0.0009965027105224285,0.0363094979528569
184,2018,000639,-0.006717000201681498,0.04762248533556305
185,2018,000650,0.00872515729707198,0.04940117749689908
186,2018,000651,0.0020974092699539934,0.03826309712300164
187,2018,000652,-0.00021932856627566825,0.04034354799851582
188,2018,000655,-0.005938072596185348,0.04525499670347087
189,2018,000656,0.012402746880139799,0.035991431224152985
190,2018,000657,-0.001921753049094972,0.03765482730126555
191,2018,000659,0.0050591821014679475,0.07888883971786045
192,2018,000661,0.008474110028903008,0.06212463305763619
193,2018,000662,-0.005860219139842133,0.07144394970853814
194,2018,000663,-0.015324445770234792,0.06105535964450519
195,2018,000665,0.001406445147231432,0.029769872100815914
196,2018,000667,0.002166358138867058,0.025455514791346102
197,2018,000668,-0.0007279910322530616,0.044644752113551574
198,2018,000671,-0.001361049662284255,0.04842675890614168
199,2018,000672,-0.0002991660574680804,0.054454111230868504
200,2018,000676,0.004655228392844473,0.05116411241415104
201,2018,000677,-0.0007620561260730572,0.05558514149643829
202,2018,000678,-0.00125781986750301,0.0625700412891284
203,2018,000679,-0.0037995947686898734,0.04360934199170594
204,2018,000680,-0.000672268249080287,0.028926851915444807
205,2018,000681,0.012329735687684504,0.04603061433736238
206,2018,000682,0.0008181142199030459,0.023683066174181085
207,2018,000683,0.003154343960307676,0.02516600775966005
208,2018,000685,0.000668808950116031,0.017570801567999634
209,2018,000688,0.008593278911368034,0.03976006382372454
210,2018,000690,0.0025816392816180953,0.03488597469949107
211,2018,000691,-0.0024204148065969998,0.08654716828477842
212,2018,000692,-0.006000710313516062,0.04670648766964446
213,2018,000693,-0.21199214704256394,0.08015887356273985
214,2018,000695,0.0028977857589423026,0.05925591610924594
215,2018,000697,-0.003951926513320572,0.05234751557087767
216,2018,000698,-0.0028411202628882116,0.022250312694392937
217,2018,000700,-0.00453902610154594,0.02693786457276745
218,2018,000701,-0.001969608662497303,0.039269030830812075
219,2018,000702,0.0030425235220351275,0.03921586253718609
220,2018,000703,-0.002907642700396737,0.05673063620608717
221,2018,000705,0.0016296417239423586,0.02662872058399863
222,2018,000708,0.0026566032946258324,0.0299016067438255
223,2018,000709,0.001247128356676583,0.02615804256091878
224,2018,000710,-0.0028744202393923995,0.05425785271215022
225,2018,000711,-0.019192415681149103,0.12105616325031253
226,2018,000713,-0.00013025451959546906,0.06779723672510227
227,2018,000715,-0.002091541225207817,0.023174605919664314
228,2018,000716,-0.005629720483634078,0.03637701003771877
229,2018,000717,-0.005376663459398914,0.05841914730798668
230,2018,000718,-0.0003411809562121202,0.027234106911958243
231,2018,000719,0.0050815000110947086,0.0232476998558957
232,2018,000720,0.0029620668836714157,0.03468872491517527
233,2018,000721,0.0012577665500075918,0.08012535435165441
234,2018,000722,-8.405934605422465e-05,0.06222804513925943
235,2018,000723,-0.012373621326955395,0.06078293320794311
236,2018,000725,-0.006378558767380242,0.03816807878888268
237,2018,000726,0.005750478128390219,0.027614740715947262
238,2018,000727,-0.0022023384947435455,0.03881064214193351
239,2018,000729,0.003203009744515119,0.03771465212844152
240,2018,000731,-0.0014519864119840352,0.04241118085792786
241,2018,000732,-0.004787668482482027,0.05455093311654423
242,2018,000733,0.002204608945502683,0.037991718021737945
243,2018,000735,0.012935676295554126,0.07997102606994315
244,2018,000736,0.001273132329371688,0.07030152299854303
245,2018,000737,-0.0042667746558142025,0.043828057015719867
246,2018,000738,0.00317941707172746,0.05586410571655163
247,2018,000739,0.010692324997738124,0.035699973984573675
248,2018,000751,-0.0047795153751396995,0.02198999404943567
249,2018,000753,0.0024918736302100243,0.025436249764979223
250,2018,000755,-0.0038143717056135715,0.06821022876957691
251,2018,000756,-0.007848791678537548,0.04224602463833585
252,2018,000757,0.0018235034949650836,0.0742896156461311
253,2018,000758,-0.0034197673737342196,0.02518320726763251
254,2018,000759,-0.0036327814240503715,0.032216086773860786
255,2018,000760,-0.0039678682321113625,0.119482302074204
256,2018,000761,-0.0010585348034155117,0.0312758861612048
257,2018,000762,-0.008527230657548346,0.035897154313078675
258,2018,000766,-0.01475709309669377,0.11615969814677919
259,2018,000767,0.0037158687462252042,0.031753086068125665
260,2018,000768,0.0030143949887205396,0.04549192011865851
261,2018,000777,-0.0006331916563255682,0.043420112612802896
262,2018,000778,0.0036807103523082596,0.021061053489098817
263,2018,000779,-0.00892156297739065,0.052422519648610784
264,2018,000782,-0.0037564183462439494,0.046228567025978
265,2018,000785,0.00014659428049705798,0.027178284506692112
266,2018,000786,-0.003197569226414135,0.050291345197663165
267,2018,000788,-0.0019366172885404809,0.046427878938892976
268,2018,000789,0.0037582903810065332,0.05192575042542581
269,2018,000790,0.0019639795946889225,0.09632026870029692
270,2018,000791,-0.0012515234135166654,0.04991870863572553
271,2018,000792,-0.00625511664095255,0.05959826666012326
272,2018,000793,-0.0342545643907406,0.12006570126831
273,2018,000795,-0.002665455236942102,0.04188965392873654
274,2018,000796,-0.01943581414093252,0.06838415754058469
275,2018,000797,-0.004071187614499755,0.042764221128035955
276,2018,000798,-0.0020963701718414054,0.03878732491754934
277,2018,000799,-0.0026038813132719225,0.04506650514015947
278,2018,000800,-0.0011152496410276802,0.048225218998661494
279,2018,000801,0.002037453142088019,0.05398400855594846
280,2018,000803,-0.004245505490403999,0.05842710383398785
281,2018,000807,-0.010738881367637012,0.0472212985555587
282,2018,000809,-0.0017782301239531847,0.03658826020503652
283,2018,000810,0.0031329924435781254,0.06650693645286825
284,2018,000811,-0.0001272178310167618,0.04171377195011732
285,2018,000812,-0.00029242485573778684,0.06814053760690228
286,2018,000813,0.008572532357132989,0.04378475262150102
287,2018,000815,-0.007434534683132402,0.04437188896445535
288,2018,000816,-0.008794811170126687,0.10365347015572215
289,2018,000818,0.0015528142763659007,0.0341208989666186
290,2018,000819,-1.3345865510632008e-05,0.05868922695875059
291,2018,000821,-0.0016169450136825692,0.03738136235663661
292,2018,000822,-0.005036841181274232,0.03529238389414745
293,2018,000823,-0.0028492206062604893,0.05583146679869427
294,2018,000825,0.0004019386845814258,0.0729588050285562
295,2018,000826,-0.009042459250912595,0.030955946248964864
296,2018,000828,0.00039297573019504055,0.019958492481138963
297,2018,000829,-0.0024568624725721023,0.0476552183642708
298,2018,000830,-0.003021816180019946,0.06266630345257743
299,2018,000831,0.0006123474368048831,0.03856407348031869
300,2018,000833,-0.0005054022341729083,0.021328528862747036
301,2018,000836,0.0031955524596290596,0.051305599710930155
302,2018,000837,-0.0010987904427281648,0.0321917905622811
303,2018,000838,-0.006167606987164819,0.034163313574362426
304,2018,000839,-0.010838767330083923,0.045222679840503904
305,2018,000848,0.005734276527317181,0.031037322936050063
306,2018,000850,0.0010240244789952641,0.0316799405763402
307,2018,000851,0.0036133891383059984,0.061630999504359775
308,2018,000852,0.0011012244063767255,0.06852194603940912
309,2018,000856,-0.0017758813400882323,0.07484635748391265
310,2018,000858,-0.0012081869024745456,0.04517425599548844
311,2018,000859,-0.00043891875514676706,0.023186948514845457
312,2018,000860,0.01859649502926766,0.05540730518659266
313,2018,000861,0.002948019092973379,0.027716925002726225
314,2018,000862,-0.0024913367040430546,0.05239438128693753
315,2018,000863,0.0021044851754187044,0.030051437243295294
316,2018,000868,-0.008202775528573424,0.07067676927408117
317,2018,000869,-0.0005151674189830892,0.02972902940132252
318,2018,000875,-0.0018978490374777608,0.028267803546834707
319,2018,000876,0.006837786051452053,0.027474773683098145
320,2018,000877,-0.0008806597633350156,0.044443882743015625
321,2018,000878,-0.002816592337378589,0.02754612264244021
322,2018,000880,0.0025477309551787688,0.02479562717505075
323,2018,000881,-0.004774906276992929,0.03910269957297047
324,2018,000882,0.0014429964176330176,0.035631585674455735
325,2018,000883,0.00286632441275475,0.01876679524374731
326,2018,000885,-0.009750069437630779,0.0358621107564606
327,2018,000886,-0.004322349739169839,0.05705082338937082
328,2018,000887,-0.0032162859165383636,0.03200248480842062
329,2018,000888,-0.005161081213781565,0.03133458746498857
330,2018,000889,0.0032917143671948113,0.03151108141872535
331,2018,000890,0.00032995502172078917,0.04806197293000933
332,2018,000892,-0.0012537497696339139,0.06206286355535993
333,2018,000893,-0.006687631166658713,0.07729609784619787
334,2018,000895,0.006031184945993243,0.03559190718392087
335,2018,000897,-0.0011196686517217574,0.06143239696147369
336,2018,000898,0.003797553483311485,0.04565750311712574
337,2018,000899,0.0016701406403838508,0.03173811038304401
338,2018,000900,-0.0038630099840804752,0.04785580870258439
339,2018,000901,-0.0034580719490893475,0.04887925713778793
340,2018,000902,0.0051207902233486235,0.03433869968563924
341,2018,000903,0.0001975416128514687,0.03005289008976246
342,2018,000905,-0.003592601712136811,0.030810410070758187
343,2018,000906,0.00467840050584946,0.026404913012027836
344,2018,000908,0.0013694260365006402,0.03769459863839712
345,2018,000909,-0.001611823793082935,0.04132313074675637
346,2018,000910,-0.008993594585037906,0.04000538615669907
347,2018,000911,-0.003327726171508597,0.048231769136897557
348,2018,000912,-0.07946164605880073,0.1537905462022544
349,2018,000913,-0.007481365059472757,0.06003890311251605
350,2018,000915,-0.006131954437921957,0.036906873365736004
351,2018,000917,0.0035811916216467784,0.06315089743956279
352,2018,000918,0.009340505222116685,0.06484020934556185
353,2018,000919,0.0012172074327983476,0.019097176133343077
354,2018,000920,-0.004459732101938962,0.037546876456698006
355,2018,000921,-0.005315123418712356,0.03496120072501759
356,2018,000922,0.0030538893203024076,0.0501431377688111
357,2018,000923,-0.0037812210007574258,0.05431122798031953
358,2018,000925,-0.00413999912771532,0.051236516171129426
359,2018,000926,-0.002935296486534426,0.028485922841696102
360,2018,000927,0.0011339701136281572,0.053457147893628834
361,2018,000928,-0.0003803360722212221,0.04307336533489447
362,2018,000929,-0.004486957523322618,0.051000903767615846
363,2018,000930,-0.008252817963326484,0.0458057169507158
364,2018,000931,0.006895868166631255,0.052502500883758435
365,2018,000932,0.0003701351874697374,0.06235231039769853
366,2018,000933,-0.011014030094030005,0.048368246470655935
367,2018,000935,0.004943123452660008,0.06903505660453955
368,2018,000936,0.0066999199564780195,0.06863089014126783
369,2018,000937,-0.0016168279264907753,0.025645264763911556
370,2018,000938,-0.0011204325051287843,0.04373143265879363
371,2018,000939,-0.047612325873686995,0.12289517224691322
372,2018,000948,0.00672195355538266,0.042230531833000545
373,2018,000949,-0.0024146336681148232,0.029572350294199374
374,2018,000950,-0.034706981029666316,0.0973153817196555
375,2018,000951,0.00021227778846738397,0.034314850262471996
376,2018,000952,0.0004491339833843941,0.05104447795371758
377,2018,000953,-0.006817149570651577,0.06925507992855745
378,2018,000955,-0.002193319317131925,0.09531805765189269
379,2018,000957,-0.009294759244705955,0.05264880360522771
380,2018,000959,-0.0018397019409570538,0.04026211492362524
381,2018,000960,0.0019059738344825872,0.043827868533569465
382,2018,000961,0.004018781557168735,0.04890108007925973
383,2018,000962,0.0020090613700400567,0.08479364799631145
384,2018,000963,0.0011491754419209702,0.05115942127639052
385,2018,000965,0.001210209796178111,0.021663378889011403
386,2018,000966,0.005624674863129624,0.05728155690190551
387,2018,000967,-0.0052386478284350575,0.03068277405141183
388,2018,000968,0.0006437921112408648,0.05490377877387197
389,2018,000969,-0.004781858742145051,0.03658573469283272
390,2018,000970,-0.004339411272082692,0.0401469625493274
391,2018,000973,-0.00445176616313133,0.03639607940179088
392,2018,000975,0.00850305420661775,0.041479426258187374
393,2018,000976,-0.003398578056906948,0.06665125260492097
394,2018,000977,0.004299222594739819,0.06753689960971325
395,2018,000978,-0.001212071213372559,0.028801922991938612
396,2018,000979,-0.04456155086679415,0.11701702590844393
397,2018,000982,-0.01522907161975632,0.05743093207964206
398,2018,000983,-0.00458460369268482,0.044000878842627295
399,2018,000985,-0.0024609714785889148,0.06770904684569955
400,2018,000988,0.00132138600697883,0.04052179518919362
401,2018,000989,-0.004806447500888997,0.06670216424477662
402,2018,000990,0.0005868457156379066,0.039171828866490635
403,2018,000993,-0.003069954588525419,0.059454859768499055
404,2018,000995,-0.01235916561627772,0.08617300683550161
405,2018,000996,-0.0038160340182268725,0.05643555341202048
406,2018,000997,0.003367477188494244,0.03354376392059352
407,2018,000998,-0.002645720749267155,0.045323827356894796
408,2018,000999,0.006715147121140241,0.033327900622777
409,2018,001696,0.0006891393043872599,0.026351924269026113
410,2018,001896,-0.003930383725339979,0.02692211250937248
411,2018,001965,-0.0012470790361768882,0.03678697824746473
412,2018,001979,0.004649222659278331,0.05546630848535482
413,2018,002001,-0.0011146421146365358,0.048213042428943656
414,2018,002002,-0.016027784054956706,0.0754180539833461
415,2018,002003,0.0021495751039387685,0.027725804426005838
416,2018,002004,0.0006089927505910558,0.02328512634149589
417,2018,002006,0.0019042242166449896,0.06223006537637473
418,2018,002007,0.010729318851454974,0.03844373247855572
419,2018,002008,-0.0016607840150843778,0.04974168123346675
420,2018,002009,-0.0073699859024117876,0.043903700887582386
421,2018,002010,-0.011704368023891392,0.04539793286662517
422,2018,002011,-0.013015877403148754,0.08554671777025967
423,2018,002012,-0.013104684686167338,0.08087613371698749
424,2018,002013,0.006455723862630202,0.04625237393842118
425,2018,002014,0.004844754505594326,0.02622140008904023
426,2018,002015,0.0006965944464505016,0.0482837258777762
427,2018,002016,0.005107328128959721,0.06863352407958509
428,2018,002017,0.009187070804269042,0.06433347383221093
429,2018,002018,-0.030495463803058367,0.08800630007834001
430,2018,002019,-0.0058114025498195,0.04159270417740413
431,2018,002020,0.0028103310327310138,0.04453733990645578
432,2018,002022,0.00041928226965051745,0.0315050669973191
433,2018,002023,0.007972992956599567,0.06887661194490576
434,2018,002024,0.0034612347085705066,0.030601126823679117
435,2018,002025,0.005844515920834166,0.03889457378363086
436,2018,002026,0.0005399576811606716,0.03648370009386141
437,2018,002027,-0.007146544656247651,0.052100191224949556
438,2018,002028,-0.002146817024154311,0.059190622229853135
439,2018,002029,0.0020978900290197556,0.03494012265844477
440,2018,002030,-0.002161942063788163,0.05673383561653507
441,2018,002031,0.00015081062790641762,0.020644224530099554
442,2018,002032,0.013215866855350781,0.04221311770026903
443,2018,002033,-0.002086051981868682,0.03178415740844042
444,2018,002034,-0.015131974863166456,0.0679574026153343
445,2018,002035,-0.008357311949906765,0.05748043555224294
446,2018,002036,-0.004396678639775975,0.04992610298831145
447,2018,002037,0.0014309394763191822,0.04134555549685907
448,2018,002038,0.004173842181793267,0.0447968279826655
449,2018,002039,0.0037668304803195095,0.02077171182816067
450,2018,002040,-0.00159394024785347,0.03883340555967853
451,2018,002041,-0.009910352777514146,0.06473319145799616
452,2018,002042,-0.0008902291150466293,0.045623352173328385
453,2018,002043,-0.00913968169596075,0.03009110475975371
454,2018,002044,0.004590085957113517,0.056325005164919006
455,2018,002045,-0.018650003198774724,0.05817742021710131
456,2018,002046,1.0345905950715981e-05,0.044459143733719
457,2018,002047,0.005676338990389189,0.043563759913518275
458,2018,002048,-0.008678334334293344,0.040935862101106064
459,2018,002049,-0.0017487321097468872,0.06635743647680627
460,2018,002050,-2.3846697626192514e-06,0.040516336936176775
461,2018,002051,-0.011106690697607521,0.037048265996176465
462,2018,002053,-0.007064719485219376,0.04164134798761693
463,2018,002054,-0.007669728909897326,0.10753369757607259
464,2018,002055,-0.006389429217818413,0.03996367331645068
465,2018,002056,-0.004195992140130004,0.04232479311334616
466,2018,002057,0.0008745319827502737,0.03161005661240203
467,2018,002059,-0.006566217653130069,0.061100787693700705
468,2018,002060,0.0010877792582343047,0.017839758933470378
469,2018,002061,-0.0010549761934809882,0.05292578753975403
470,2018,002062,0.0011099099626537816,0.030473434080056032
471,2018,002063,0.0017860190927313044,0.049620720419492094
472,2018,002064,0.0036068837288279125,0.02648756263073231
473,2018,002065,0.00479972771644661,0.05152681430203946
474,2018,002066,-3.903681273563844e-05,0.05313400764865975
475,2018,002067,-0.002372475823765213,0.03352646448872718
476,2018,002068,-0.0018492601370841263,0.03883246418802973
477,2018,002069,-0.009617141410683124,0.0663599176704364
478,2018,002070,-0.017372996218594023,0.052677736026339586
479,2018,002071,-0.009039548667839906,0.06676462070348883
480,2018,002073,-0.0046137085660471295,0.03142364774288
481,2018,002074,-0.004688925775140025,0.04755326691440463
482,2018,002075,-0.09192140399816098,0.1476778900089842
483,2018,002077,-0.018500244616484307,0.07015724714867975
484,2018,002078,-0.0025877249937244873,0.03777598108047852
485,2018,002079,-0.004843059855384,0.05425655017100577
486,2018,002080,-0.005514755116884223,0.03949982050309831
487,2018,002081,-0.004931381761062175,0.03637015168856955
488,2018,002082,-0.01717606272215202,0.04917412348631326
489,2018,002083,0.002670214108810501,0.0321425894387692
490,2018,002084,-0.002196453519677866,0.03949030888756532
491,2018,002085,-0.01081938076270778,0.0715717074372595
492,2018,002087,-0.0035410295724540163,0.03571426039165364
493,2018,002088,-0.0009373842853809044,0.04171396402349959
494,2018,002090,0.0025754067155690464,0.043156348604306234
495,2018,002091,-0.0009308165799130884,0.03248337893688401
496,2018,002092,-0.005925723929166863,0.036501632805356184
497,2018,002093,0.0030432069813882733,0.03558162708367277
498,2018,002094,-0.007122136598836466,0.07289016304660959
499,2018,002095,-0.002955320425992307,0.0488320778711775
500,2018,002096,-0.0013495962419659735,0.03600798221134366
501,2018,002097,0.0018580884359310325,0.02628422156817343
502,2018,002098,-0.037849028428462765,0.18163382950826185
503,2018,002099,0.0036850677588342244,0.028890817831305888
504,2018,002100,-0.005651722991566266,0.046285780792642596
505,2018,002101,-0.0021880382923137516,0.030331874027975273
506,2018,002103,-0.015486096120057937,0.08731390870478577
507,2018,002104,-0.0001835942858263115,0.036474318111865946
508,2018,002105,-0.0015765364379497812,0.03129335854158152
509,2018,002106,-0.0013699024634993514,0.04185871562100297
510,2018,002107,-0.003891357586682437,0.037814207907005494
511,2018,002108,-0.006913884003824657,0.04520192431157639
512,2018,002109,0.0020572547746028364,0.040882418171866594
513,2018,002110,-0.0006294706832837434,0.06105390913050555
514,2018,002111,0.0002693793651272383,0.042418784370060574
