,Stkcd,year,DUVOL,ControlDUVOL
901,000838,2020,-2.058234606858374,-0.1970779911696831
902,000839,2018,-0.3860431579309217,0.6131572363535195
903,000839,2019,0.5254221718180554,-0.3860431579309217
904,000839,2020,-0.16405931983716193,0.5254221718180554
905,000848,2018,-0.2814159584131334,-0.4850040738567266
906,000848,2019,-0.85135876681254,-0.2814159584131334
907,000848,2020,-0.3320822704044261,-0.85135876681254
908,000850,2018,-0.5378905855160957,-1.1709553788705078
909,000850,2019,-0.7157123702183702,-0.5378905855160957
910,000850,2020,-0.3240326933514357,-0.7157123702183702
911,000851,2018,-0.07139961548658659,-0.36860998166103576
912,000851,2019,-0.7571939545479981,-0.07139961548658659
913,000851,2020,0.6258073188098268,-0.7571939545479981
914,000852,2018,-1.1906940560112758,-0.7440154108265025
915,000852,2019,0.42792508989035977,-1.1906940560112758
916,000852,2020,-0.90426470588276,0.42792508989035977
917,000856,2018,-0.2447779315647883,-0.21760661909764276
918,000856,2019,-0.18930104364720252,-0.2447779315647883
919,000856,2020,-0.06699813108257796,-0.18930104364720252
920,000858,2018,-1.1305133755015018,0.14176417469296396
921,000858,2019,-0.22123749014961686,-1.1305133755015018
922,000858,2020,0.6655277941067224,-0.22123749014961686
923,000859,2018,-2.192752537500445,-0.7093772315789146
924,000859,2019,-0.2696584345160528,-2.192752537500445
925,000859,2020,-0.011814844420915741,-0.2696584345160528
926,000860,2018,-1.0979589199360809,-0.9050395498404014
927,000860,2019,-0.18957804042632168,-1.0979589199360809
928,000860,2020,-0.29826473357976674,-0.18957804042632168
929,000861,2018,-0.7763429675683045,-1.0355670962572379
930,000861,2019,-0.11363626241929635,-0.7763429675683045
931,000861,2020,-0.3954368377734341,-0.11363626241929635
932,000862,2018,-1.216137072402609,-0.2880892528103335
933,000862,2019,0.08551407533216596,-1.216137072402609
934,000862,2020,-0.19014568587370745,0.08551407533216596
935,000863,2018,-0.7994292347246909,-0.743184238659624
936,000863,2019,-0.1257798862374005,-0.7994292347246909
937,000863,2020,-0.5828008676370003,-0.1257798862374005
938,000868,2018,0.5453489491030691,-0.5259838731201141
939,000868,2019,0.20815227929243604,0.5453489491030691
940,000868,2020,0.3375325438981469,0.20815227929243604
941,000869,2018,-0.1652530066153625,-0.8431269838519291
942,000869,2019,-1.3191131830349656,-0.1652530066153625
943,000869,2020,0.6012674417233366,-1.3191131830349656
944,000875,2018,-1.2539699653708718,-0.04137823568322286
945,000875,2019,-0.8259439922408112,-1.2539699653708718
946,000875,2020,-0.2644151522706471,-0.8259439922408112
947,000876,2018,-1.0469693851360162,-1.1772414423749855
948,000876,2019,-0.41301006372340654,-1.0469693851360162
949,000876,2020,-0.5544691889844895,-0.41301006372340654
950,000877,2018,-0.7476547199910962,0.16077599891983552
951,000877,2019,-0.7878877815395153,-0.7476547199910962
952,000877,2020,-0.3581283494830551,-0.7878877815395153
953,000878,2018,-0.7732027541933726,-0.6466309474002478
954,000878,2019,0.3393468019762974,-0.7732027541933726
955,000878,2020,-0.6214247397382592,0.3393468019762974
956,000880,2018,0.09924544059125492,-0.31037510491903003
957,000880,2019,-0.008135243625528123,0.09924544059125492
958,000880,2020,-0.4500536897987148,-0.008135243625528123
959,000881,2018,-0.535023612066606,-0.8888355717225441
960,000881,2019,-1.5814539725517869,-0.535023612066606
961,000881,2020,-0.06128875356025521,-1.5814539725517869
962,000882,2018,-1.836783095024611,-1.2715556555190584
963,000882,2019,-0.4715511764855953,-1.836783095024611
964,000882,2020,0.31618339508366083,-0.4715511764855953
965,000883,2018,-0.7656939675663009,-0.8391780074843855
966,000883,2019,-0.03917934364101668,-0.7656939675663009
967,000883,2020,-0.2443815766879769,-0.03917934364101668
968,000885,2018,-0.643399952783952,-0.4209482308571318
969,000885,2019,-0.7007486196106558,-0.643399952783952
970,000885,2020,0.6043362209946326,-0.7007486196106558
971,000886,2018,-0.16391263085415655,0.2754739480785991
972,000886,2019,-0.5804023098516956,-0.16391263085415655
973,000886,2020,0.379389118450186,-0.5804023098516956
974,000887,2018,-0.36820452355810257,-0.6399419537647503
975,000887,2019,-0.9496370208251688,-0.36820452355810257
976,000887,2020,-0.9113759618822372,-0.9496370208251688
977,000888,2018,-0.9108824206882395,0.09867662448044386
978,000888,2019,0.16664242592179773,-0.9108824206882395
979,000888,2020,0.2557620307682372,0.16664242592179773
980,000889,2018,-0.30691145927152674,-0.7913723544916212
981,000889,2019,-1.1012637672913863,-0.30691145927152674
982,000889,2020,-0.2133027251108226,-1.1012637672913863
983,000890,2018,-1.0726086761776883,-0.12415999253055282
984,000890,2019,0.025869942490449452,-1.0726086761776883
985,000890,2020,-0.9142742082676129,0.025869942490449452
986,000892,2018,-0.8556645713809379,-1.0285594837157352
987,000892,2019,-0.29419185666717323,-0.8556645713809379
988,000892,2020,-0.9568520977941972,-0.29419185666717323
989,000893,2018,-1.4030012632030429,0.3925392125226453
990,000893,2019,-1.3338646111258408,-1.4030012632030429
991,000893,2020,-0.3160261701862466,-1.3338646111258408
992,000895,2018,-0.774767077398812,-0.7941697857759242
993,000895,2019,-0.8119629186269217,-0.774767077398812
994,000895,2020,0.6592679818605063,-0.8119629186269217
995,000897,2018,-0.08495694412661045,-1.0679631197453423
996,000897,2019,-1.569054220535992,-0.08495694412661045
997,000897,2020,-1.1380394073336435,-1.569054220535992
998,000898,2018,-0.10021588932620767,-0.5481017452390633
999,000898,2019,-0.5292297841650323,-0.10021588932620767
1000,000898,2020,-0.01719413889593508,-0.5292297841650323
1001,000899,2018,-0.3964311536245375,-0.4143014826374524
1002,000899,2019,-2.64131500272118,-0.3964311536245375
1003,000899,2020,0.016957132880068643,-2.64131500272118
1004,000900,2018,-0.0242985274141174,1.8345396690954363
1005,000900,2019,0.019209495151786785,-0.0242985274141174
1006,000900,2020,-0.30072088971470723,0.019209495151786785
1007,000901,2018,-0.6244213757287727,-0.40376558675998653
1008,000901,2019,-0.8951859530500229,-0.6244213757287727
1009,000901,2020,0.7108617393396843,-0.8951859530500229
1010,000902,2018,-0.3909107754322097,-0.92513317901988
1011,000902,2019,-0.6722188903033048,-0.3909107754322097
1012,000902,2020,0.2104678585827532,-0.6722188903033048
1013,000903,2018,-0.13639438742065602,-0.6281345593972848
1014,000903,2019,-0.9190340383865108,-0.13639438742065602
1015,000903,2020,0.11325723040212488,-0.9190340383865108
1016,000905,2018,-1.128864012779373,-0.4272294321641527
1017,000905,2019,-0.5250130767897343,-1.128864012779373
1018,000905,2020,-0.2254025087691971,-0.5250130767897343
1019,000906,2018,-1.3509850265337382,-0.6599654772083947
1020,000906,2019,-0.6202971861736054,-1.3509850265337382
1021,000906,2020,-0.0775394497984031,-0.6202971861736054
1022,000908,2018,-0.4973197333355375,-0.4176998600014823
1023,000908,2019,-0.31038506895458257,-0.4973197333355375
1024,000908,2020,-1.1375527662843918,-0.31038506895458257
1025,000909,2018,-0.7826913022499581,-0.9170711769100696
1026,000909,2019,-0.7234307523910464,-0.7826913022499581
1027,000909,2020,-0.310849583478145,-0.7234307523910464
1028,000910,2018,-0.8887854936157701,0.5855930393204357
1029,000910,2019,-1.1543474660193185,-0.8887854936157701
1030,000910,2020,-0.17313617024458894,-1.1543474660193185
1031,000911,2018,-0.04174522935268103,-0.693405138257418
1032,000911,2019,-0.4852264348369801,-0.04174522935268103
1033,000911,2020,-0.6350054738182233,-0.4852264348369801
1034,000912,2018,-1.0671421396358611,-inf
1035,000912,2019,-0.4571899385788614,-1.0671421396358611
1036,000912,2020,-0.4092835078171168,-0.4571899385788614
1037,000913,2018,-0.9932794742720029,-1.3328200716259708
1038,000913,2019,-1.385189036495727,-0.9932794742720029
1039,000913,2020,-0.0570959494839978,-1.385189036495727
1040,000915,2018,0.13827694767988408,0.06745611541210987
1041,000915,2019,-0.2986928181844285,0.13827694767988408
1042,000915,2020,-0.254906895946442,-0.2986928181844285
1043,000917,2018,0.16733353218211672,-0.8211800751149663
1044,000917,2019,-0.3966041131824841,0.16733353218211672
1045,000917,2020,-0.3647881504258027,-0.3966041131824841
1046,000918,2018,-0.26247073561848466,-1.2101454810489285
1047,000918,2019,-0.33790390500824885,-0.26247073561848466
1048,000918,2020,-0.4010935184856248,-0.33790390500824885
1049,000919,2018,-0.10099268640187764,-0.3084684765994187
1050,000919,2019,-0.9100313027795062,-0.10099268640187764
1051,000919,2020,-0.21747037089344845,-0.9100313027795062
1052,000920,2018,-0.10205846154765122,0.04281199004446611
1053,000920,2019,-0.431535764142737,-0.10205846154765122
1054,000920,2020,-0.6923033829822479,-0.431535764142737
1055,000921,2018,-0.8161625050867001,-0.17556594843090756
1056,000921,2019,-1.363691377864677,-0.8161625050867001
1057,000921,2020,-0.9046356476436974,-1.363691377864677
1058,000922,2018,-1.2710005757853624,0.2893712446743497
1059,000922,2019,-1.0715996814238913,-1.2710005757853624
1060,000922,2020,-0.7245181383312141,-1.0715996814238913
1061,000923,2018,-0.30707927204685725,-0.15033937827146707
1062,000923,2019,-1.4275475072161117,-0.30707927204685725
1063,000923,2020,-0.5492699745575741,-1.4275475072161117
1064,000925,2018,-0.2438632061981339,0.4637885312492969
1065,000925,2019,-0.4386394618294136,-0.2438632061981339
1066,000925,2020,-0.13387748767328142,-0.4386394618294136
1067,000926,2018,0.23522053127935502,-0.6392288282793939
1068,000926,2019,1.0566924170500829,0.23522053127935502
1069,000926,2020,0.3024788831019245,1.0566924170500829
1070,000927,2018,-2.0668397500488527,-1.2046376135603336
1071,000927,2019,-0.2316479256445158,-2.0668397500488527
1072,000927,2020,0.4897346662206177,-0.2316479256445158
1073,000928,2018,-0.6039694814647038,-0.8254137225730908
1074,000928,2019,-1.2475921369193594,-0.6039694814647038
1075,000928,2020,-0.6324658913942582,-1.2475921369193594
1076,000929,2018,-0.4052968042042491,1.2389641286185578
1077,000929,2019,-1.0285230982020492,-0.4052968042042491
1078,000929,2020,-0.15004859215475286,-1.0285230982020492
1079,000930,2018,-0.5736176067809178,-0.5889890163960042
1080,000930,2019,-1.7109471722663094,-0.5736176067809178
1081,000930,2020,-0.14662088198958034,-1.7109471722663094
1082,000931,2018,-0.823464663228317,-1.5970361799793709
1083,000931,2019,0.7341746609943953,-0.823464663228317
1084,000931,2020,-0.8005573170516679,0.7341746609943953
1085,000932,2018,-0.4582689842635656,0.5875731108121051
1086,000932,2019,-0.21852389977943093,-0.4582689842635656
1087,000932,2020,-0.8492882237153937,-0.21852389977943093
1088,000933,2018,-0.3139560287682022,-0.6274614218342762
1089,000933,2019,-1.1066019015751978,-0.3139560287682022
1090,000933,2020,-0.3683164793247882,-1.1066019015751978
1091,000935,2018,-1.0824170210539736,-0.5201756844133607
1092,000935,2019,0.7958113239845437,-1.0824170210539736
1093,000935,2020,-1.0323709119056383,0.7958113239845437
1094,000936,2018,-0.3897185166311239,-0.8467288726667159
1095,000936,2019,-1.0566039466959851,-0.3897185166311239
1096,000936,2020,-0.11183845323676952,-1.0566039466959851
1097,000937,2018,-1.032677422119329,-0.7366900164369377
1098,000937,2019,-0.16267505323308368,-1.032677422119329
1099,000937,2020,-1.3042623862283065,-0.16267505323308368
1100,000938,2018,-1.2093535717919024,-0.938547599096393
1101,000938,2019,-0.7052378806633208,-1.2093535717919024
1102,000938,2020,0.10268168363417532,-0.7052378806633208
1103,000939,2018,-0.053588598164373016,1.2836617367908605
1104,000939,2019,-inf,-0.053588598164373016
1105,000948,2018,-1.1333155906647212,-1.01789651096939
1106,000948,2019,-0.3286373514327857,-1.1333155906647212
1107,000948,2020,0.3796975671652356,-0.3286373514327857
1108,000949,2018,-1.3250831660270181,-0.17893760671547093
1109,000949,2019,-0.8765153721952371,-1.3250831660270181
1110,000949,2020,0.19651426859988735,-0.8765153721952371
1111,000950,2018,-1.7157977944683838,1.8432179164858495
1112,000950,2019,-1.5396522351972135,-1.7157977944683838
1113,000950,2020,0.2211299793350976,-1.5396522351972135
1114,000951,2018,-0.7540231760847961,-0.09587101675568076
1115,000951,2019,-0.40266419421555655,-0.7540231760847961
1116,000951,2020,-0.7985370207481055,-0.40266419421555655
1117,000952,2018,0.3255730324049265,0.18020344242049247
1118,000952,2019,-0.12237020241097694,0.3255730324049265
1119,000952,2020,0.2842636303707043,-0.12237020241097694
1120,000953,2018,-0.19435506634007704,-0.8650936919230607
1121,000953,2019,-1.1209729501989347,-0.19435506634007704
1122,000953,2020,-0.019112718810312405,-1.1209729501989347
1123,000955,2018,-2.4871723332830924,-0.777692698339897
1124,000955,2019,-1.5988114212230529,-2.4871723332830924
1125,000955,2020,0.060221731582589824,-1.5988114212230529
1126,000957,2018,-0.18930893941570293,-0.2661716516042221
1127,000957,2019,-0.7154766308646935,-0.18930893941570293
1128,000957,2020,0.4136371583683142,-0.7154766308646935
1129,000959,2018,0.5219866676198617,-0.6964480585965767
1130,000959,2019,-1.300213333238812,0.5219866676198617
1131,000959,2020,-0.7496168618599145,-1.300213333238812
1132,000960,2018,0.14129727681949175,-0.2483992688230164
1133,000960,2019,-0.3968447987936134,0.14129727681949175
1134,000960,2020,-0.27730000452840503,-0.3968447987936134
1135,000961,2018,-0.2317841229994965,1.0969336743750056
1136,000961,2019,-0.6523140849591668,-0.2317841229994965
1137,000961,2020,0.3535777685222188,-0.6523140849591668
1138,000962,2018,-0.4778712952848476,-0.7910752405287963
1139,000962,2019,-0.2944545704611609,-0.4778712952848476
1140,000962,2020,-0.3495788907477184,-0.2944545704611609
1141,000963,2018,0.2644725096166691,0.19344551640317928
1142,000963,2019,0.3424324421290572,0.2644725096166691
1143,000963,2020,0.07084312774786848,0.3424324421290572
1144,000965,2018,-0.4849008907146826,-0.21696017067473736
1145,000965,2019,-0.30633123203673296,-0.4849008907146826
1146,000965,2020,0.6244194939197605,-0.30633123203673296
1147,000966,2018,-1.7539114265853806,-0.6447420789527536
1148,000966,2019,-0.7355326117270169,-1.7539114265853806
1149,000966,2020,-0.8309640697516806,-0.7355326117270169
1150,000967,2018,-1.8012078914091856,0.5092610696978555
1151,000967,2019,-0.725836291107203,-1.8012078914091856
1152,000967,2020,-0.7946560419011356,-0.725836291107203
1153,000968,2018,-1.0165375800770262,-0.5317682603874276
1154,000968,2019,0.19232269474032965,-1.0165375800770262
1155,000968,2020,-0.4480283997164637,0.19232269474032965
1156,000969,2018,-0.3902379304743519,-0.5352482458631643
1157,000969,2019,-0.2202610238192432,-0.3902379304743519
1158,000969,2020,-0.4592471700124352,-0.2202610238192432
1159,000970,2018,-1.3729856834587457,-0.3247868722609933
1160,000970,2019,0.08580768069832648,-1.3729856834587457
1161,000970,2020,-1.0609482621378317,0.08580768069832648
1162,000973,2018,-0.7120074917567407,-0.5816682681068917
1163,000973,2019,-0.6892755433914111,-0.7120074917567407
1164,000973,2020,0.4800601258707829,-0.6892755433914111
1165,000975,2018,-0.8962222966238061,-1.0118875567162888
1166,000975,2019,-1.2120623679741092,-0.8962222966238061
1167,000975,2020,-0.6564763810270747,-1.2120623679741092
1168,000976,2018,-0.1174884970422552,0.8945830346628733
1169,000976,2019,-0.176880307049108,-0.1174884970422552
1170,000976,2020,-0.3722304897533831,-0.176880307049108
1171,000977,2018,-0.3158697026467071,-0.9071273584697582
1172,000977,2019,-0.6215323335056592,-0.3158697026467071
1173,000977,2020,-0.1659334223169861,-0.6215323335056592
1174,000978,2018,-1.3693984542940911,-0.07891802319523558
1175,000978,2019,-0.3972381410899026,-1.3693984542940911
1176,000978,2020,-0.2511215064208394,-0.3972381410899026
1177,000982,2018,-1.1142615047273594,0.8364247535834861
1178,000982,2019,-0.6589710882298807,-1.1142615047273594
1179,000982,2020,-1.1168363407455326,-0.6589710882298807
1180,000983,2018,-0.43905690690880655,-0.2970406987526538
1181,000983,2019,-0.8367339005088417,-0.43905690690880655
1182,000983,2020,-0.4986035322110849,-0.8367339005088417
1183,000985,2018,-0.30859223572640504,-1.080405305837464
1184,000985,2019,-0.2195857287461012,-0.30859223572640504
1185,000985,2020,0.4395267994302152,-0.2195857287461012
1186,000988,2018,-1.0319996420346245,-0.5276710279278767
1187,000988,2019,0.3346150336900467,-1.0319996420346245
1188,000988,2020,-0.06713729741691797,0.3346150336900467
1189,000989,2018,-0.1929333446443122,0.6300538204810849
1190,000989,2019,0.05286995983546836,-0.1929333446443122
1191,000989,2020,-0.9772941645396981,0.05286995983546836
1192,000990,2018,-2.2780862965671096,0.02306056348606474
1193,000990,2019,-0.6675764307341444,-2.2780862965671096
1194,000990,2020,-0.42508679692045775,-0.6675764307341444
1195,000993,2018,-1.064188822923448,-1.9337956978591424
1196,000993,2019,-1.0423317312795206,-1.064188822923448
1197,000993,2020,-1.1810962181495823,-1.0423317312795206
1198,000995,2018,-2.0803864145771183,0.06691951138216294
1199,000995,2019,inf,-2.0803864145771183
1200,000995,2020,-0.7743377655773939,inf
1201,000996,2018,0.3286799470429058,0.4710863067817226
1202,000996,2019,-0.4582471632997597,0.3286799470429058
1203,000996,2020,0.02795238334769637,-0.4582471632997597
1204,000997,2018,-0.8216472042367409,-1.2425159039562954
1205,000997,2019,-0.8774077617251724,-0.8216472042367409
1206,000997,2020,-0.3617729074390587,-0.8774077617251724
1207,000998,2018,-1.1904478564499936,0.02814570373848547
1208,000998,2019,-0.7400192855348573,-1.1904478564499936
1209,000998,2020,-0.3445724547741125,-0.7400192855348573
1210,000999,2018,0.06933559622899786,-0.11985759428737015
1211,000999,2019,-0.9172241643282568,0.06933559622899786
1212,000999,2020,-0.8757628753270438,-0.9172241643282568
1213,001696,2018,-1.0646427876815192,-0.5510089803534257
1214,001696,2019,-1.1371998800857943,-1.0646427876815192
1215,001696,2020,-0.05879080141140744,-1.1371998800857943
1216,001872,2019,0.04759545504443388,-0.4661497983084562
1217,001872,2020,-0.2487583531743813,0.04759545504443388
1218,001896,2018,-0.8204744705119817,-0.09622599717311824
1219,001896,2019,-3.527424657581578,-0.8204744705119817
1220,001896,2020,-0.9456916772895284,-3.527424657581578
1221,001914,2019,-0.4618742067116508,
1222,001914,2020,-0.2689498561846463,-0.4618742067116508
1223,001965,2018,-0.09800865831374876,-0.35057699169891515
1224,001965,2019,0.08905935032442952,-0.09800865831374876
1225,001965,2020,-0.3663685174483612,0.08905935032442952
1226,001979,2018,0.12212514226103105,0.19834622625662213
1227,001979,2019,0.3504094234597228,0.12212514226103105
1228,001979,2020,-0.5378263107299595,0.3504094234597228
1229,002001,2018,-0.4361833677688383,0.02237139133968204
1230,002001,2019,-0.6014683301876423,-0.4361833677688383
1231,002001,2020,-0.2613059815777522,-0.6014683301876423
1232,002002,2018,-1.2953176742984385,0.51096815460606
1233,002002,2019,-0.10675333310646458,-1.2953176742984385
1234,002002,2020,-0.450578888305314,-0.10675333310646458
1235,002003,2018,0.5440983083289618,-0.8344223219135214
1236,002003,2019,-0.26217122954028715,0.5440983083289618
1237,002003,2020,0.012393194465700596,-0.26217122954028715
1238,002004,2018,-0.3605127890366034,-0.6189292627058893
1239,002004,2019,0.022023666976235357,-0.3605127890366034
1240,002004,2020,-0.9638181046587044,0.022023666976235357
1241,002006,2018,-0.3650274872023306,-1.4289909515291834
1242,002006,2019,-0.2765444080119678,-0.3650274872023306
1243,002006,2020,-0.9672595089301972,-0.2765444080119678
1244,002007,2018,-0.7213311965019275,-0.7761683346892548
1245,002007,2019,-0.464358520598014,-0.7213311965019275
1246,002007,2020,0.34196034184588475,-0.464358520598014
1247,002008,2018,0.6159680644635712,0.15639292928151213
1248,002008,2019,-0.012808927965474993,0.6159680644635712
1249,002008,2020,-0.26716441982228023,-0.012808927965474993
1250,002009,2018,-0.736219683683992,-0.21129619015795206
1251,002009,2019,-0.8425216225947044,-0.736219683683992
1252,002009,2020,-1.0068386377158476,-0.8425216225947044
1253,002010,2018,-0.3420011262640769,0.013877945774865258
1254,002010,2019,0.2269221146752939,-0.3420011262640769
1255,002010,2020,-0.5609383673088463,0.2269221146752939
1256,002011,2018,-1.0853956338766453,1.4412730286403244
1257,002011,2019,0.8448760534170086,-1.0853956338766453
1258,002011,2020,-0.8839111065481292,0.8448760534170086
1259,002012,2018,0.15457326870898025,0.4094208338761428
1260,002012,2019,-0.3063519613223777,0.15457326870898025
1261,002012,2020,0.7610687345110291,-0.3063519613223777
1262,002013,2018,-0.1439377971262419,-0.4443748729185653
1263,002013,2019,-1.1527187139201829,-0.1439377971262419
1264,002013,2020,-0.30467314332124085,-1.1527187139201829
1265,002014,2018,-0.5880073180303135,-0.6775989789446341
1266,002014,2019,-0.3917506331286782,-0.5880073180303135
1267,002014,2020,0.11091073658927256,-0.3917506331286782
1268,002015,2018,-1.1068907384681368,0.21581065161306587
1269,002015,2019,-0.9358763895113048,-1.1068907384681368
1270,002015,2020,-0.5120903857880456,-0.9358763895113048
1271,002016,2018,-0.2641303687270675,-0.029445220805644406
1272,002016,2019,0.5976053712104579,-0.2641303687270675
1273,002016,2020,0.4388045708715659,0.5976053712104579
1274,002017,2018,-1.219684665121359,-1.5582765318902605
1275,002017,2019,0.7869841817874363,-1.219684665121359
1276,002017,2020,-1.0475288182134024,0.7869841817874363
1277,002018,2018,1.3914060141407991,0.9641352676580608
1278,002019,2018,0.11928307029654993,-0.5621870168529916
1279,002019,2019,-0.355984035969382,0.11928307029654993
1280,002019,2020,-0.8014614987031304,-0.355984035969382
1281,002020,2018,0.13579093160954675,-0.3931586704550134
1282,002020,2019,-0.4932182098598532,0.13579093160954675
1283,002020,2020,-0.2153771799610793,-0.4932182098598532
1284,002022,2018,-0.19409959704058102,-0.7906229932187415
1285,002022,2019,-0.9568372186312436,-0.19409959704058102
1286,002022,2020,0.5328458591637986,-0.9568372186312436
1287,002023,2018,-0.7029259027547775,-1.2837473629199696
1288,002023,2019,-0.4736574661251767,-0.7029259027547775
1289,002023,2020,-0.0739046300297291,-0.4736574661251767
1290,002024,2018,-0.4747260099990059,-0.5715669018835121
1291,002024,2019,-0.4378996780341282,-0.4747260099990059
1292,002024,2020,0.3960213278871865,-0.4378996780341282
1293,002025,2018,-0.5235694428178915,-0.2310671108689979
1294,002025,2019,-0.4069721501587183,-0.5235694428178915
1295,002025,2020,-0.2514956430818463,-0.4069721501587183
1296,002026,2018,0.7254713383159257,-0.9212426918724724
1297,002026,2019,-1.6486442506463723,0.7254713383159257
1298,002026,2020,-0.3695156592421885,-1.6486442506463723
1299,002027,2018,-0.3921183667444514,0.1958877083989015
1300,002027,2019,-0.5256731566128572,-0.3921183667444514
1301,002027,2020,-0.20724800212473465,-0.5256731566128572
1302,002028,2018,-0.5649515240443452,0.09832495138564487
1303,002028,2019,-0.4186270400472506,-0.5649515240443452
1304,002028,2020,-0.9805901229137028,-0.4186270400472506
1305,002029,2018,0.14842587358232268,-1.3481811644642818
1306,002029,2019,0.0022299236744446173,0.14842587358232268
1307,002029,2020,-0.12023333227080556,0.0022299236744446173
1308,002030,2018,-0.9849612996202298,0.6136172859987884
1309,002030,2019,-1.2157476551675326,-0.9849612996202298
1310,002030,2020,-0.5682518354277553,-1.2157476551675326
1311,002031,2018,-1.0263697724399174,-0.6911904848708594
1312,002031,2019,-0.7012774534852941,-1.0263697724399174
1313,002031,2020,-0.3698390852082061,-0.7012774534852941
1314,002032,2018,-1.0339357892829242,-1.238907230955329
1315,002032,2019,-0.4409767984349399,-1.0339357892829242
1316,002032,2020,-0.12713466752197605,-0.4409767984349399
1317,002033,2018,-0.34286422434405395,-0.4397590708351271
1318,002033,2019,-1.0252030835471568,-0.34286422434405395
1319,002033,2020,0.19080683681717334,-1.0252030835471568
1320,002034,2018,-1.2667080048136627,-0.700864713462698
1321,002034,2019,-0.4714980960290653,-1.2667080048136627
1322,002034,2020,0.3488587419495589,-0.4714980960290653
1323,002035,2018,-0.6592887929527791,0.07186429504839095
1324,002035,2019,-0.028534768222232776,-0.6592887929527791
1325,002035,2020,0.7495062677029044,-0.028534768222232776
1326,002036,2018,-0.7394784536386563,-1.1014555122198757
1327,002036,2019,-0.3381460351060516,-0.7394784536386563
1328,002036,2020,-0.7102009829535689,-0.3381460351060516
1329,002037,2018,0.25277004490883154,0.17704211089426422
1330,002037,2019,0.363726592641038,0.25277004490883154
1331,002037,2020,-0.1131305592120391,0.363726592641038
1332,002038,2018,0.6496542202180643,-0.04888086464830356
1333,002038,2019,-0.7964731436606675,0.6496542202180643
1334,002038,2020,-0.774731542164917,-0.7964731436606675
1335,002039,2018,0.3094777318040049,-1.2386643484970892
1336,002039,2019,0.6706022530864382,0.3094777318040049
1337,002039,2020,-0.9403716511268582,0.6706022530864382
1338,002040,2018,-1.1316162887640204,-0.21268283657916368
1339,002040,2019,-0.34776999092888883,-1.1316162887640204
1340,002040,2020,0.18338627315113,-0.34776999092888883
1341,002041,2018,-0.9646350788777724,-0.18235986867551526
1342,002041,2019,-0.8701619370772947,-0.9646350788777724
1343,002041,2020,0.03283990813596905,-0.8701619370772947
1344,002042,2018,-0.3952245879463205,0.6595791505628597
1345,002042,2019,0.9397612365187116,-0.3952245879463205
1346,002042,2020,-0.3634592138445138,0.9397612365187116
1347,002043,2018,-1.37514421976191,-0.8886238683178486
1348,002043,2019,-0.5446421639790521,-1.37514421976191
1349,002043,2020,-0.3841976913394495,-0.5446421639790521
1350,002044,2018,-0.5912169841616546,0.09706500920246673
1351,002044,2019,1.1962942889864558,-0.5912169841616546
1352,002044,2020,0.5013639512385626,1.1962942889864558
1353,002045,2018,-0.9807949169456958,0.08654456410955683
1354,002045,2019,-0.18216470407126786,-0.9807949169456958
1355,002045,2020,-0.7491448850307579,-0.18216470407126786
1356,002046,2018,-0.4797682359007692,-1.0174536031779058
1357,002046,2019,-1.693135032628077,-0.4797682359007692
1358,002046,2020,-0.6669581831057819,-1.693135032628077
1359,002047,2018,-0.34322863971048256,-0.6432466676329675
1360,002047,2019,-0.321924518634204,-0.34322863971048256
1361,002047,2020,-0.7359603479128157,-0.321924518634204
1362,002048,2018,-1.3578397782023433,0.21820341592372824
1363,002048,2019,-0.4869994667994342,-1.3578397782023433
1364,002048,2020,-0.6127672280689528,-0.4869994667994342
1365,002049,2018,-0.7158948696577632,-0.4434363310717018
1366,002049,2019,-1.0279890992938805,-0.7158948696577632
1367,002049,2020,-0.6046271964041161,-1.0279890992938805
1368,002050,2018,-0.7163476333445842,0.1302731858696205
1369,002050,2019,-0.5319376503521284,-0.7163476333445842
1370,002050,2020,-0.5318836742223682,-0.5319376503521284
1371,002051,2018,-0.5802115234471774,0.8941661750388632
1372,002051,2019,-0.6574273849689116,-0.5802115234471774
1373,002051,2020,-0.2305409807947064,-0.6574273849689116
1374,002053,2018,-0.5242073084883742,0.6785804215896146
1375,002053,2019,0.9498668036889496,-0.5242073084883742
1376,002053,2020,-0.5285282049225999,0.9498668036889496
1377,002054,2018,-1.2397588119286942,-0.5501393989447997
1378,002054,2019,-0.502229272391764,-1.2397588119286942
1379,002054,2020,-0.2279348614047228,-0.502229272391764
1380,002055,2018,-0.7017893238630734,-0.5225976861178562
1381,002055,2019,-1.4926710097318818,-0.7017893238630734
1382,002055,2020,-0.07185095761519103,-1.4926710097318818
1383,002056,2018,-0.6886458953593861,-0.8595872773775274
1384,002056,2019,-1.281270112992024,-0.6886458953593861
1385,002056,2020,-0.05331897015547423,-1.281270112992024
1386,002057,2018,-1.4147510027731485,-0.5901149890134612
1387,002057,2019,-0.6465959313171104,-1.4147510027731485
1388,002057,2020,-0.3146406391373187,-0.6465959313171104
1389,002059,2018,-0.486640293032608,0.3032760233847973
1390,002059,2019,-0.6011136344889307,-0.486640293032608
1391,002059,2020,-0.8178336450737478,-0.6011136344889307
1392,002060,2018,0.02412771842745926,-0.6112900963994603
1393,002060,2019,-0.012365470796493508,0.02412771842745926
1394,002060,2020,-0.4588135177715877,-0.012365470796493508
1395,002061,2018,0.7818146812357252,-0.33298190426588714
1396,002061,2019,-0.375181453473103,0.7818146812357252
