,Stkcd,Time,Dturn
3510,002513,2019-12-31,0.2450882500000001
3511,002513,2020-12-31,-0.20156775000000002
3512,002514,2017-12-31,-0.07611108333333333
3513,002514,2018-12-31,0.024524583333333322
3514,002514,2019-12-31,0.1145656666666667
3515,002514,2020-12-31,0.08323458333333333
3516,002515,2017-12-31,-0.4492866666666666
3517,002515,2018-12-31,-0.07592351515151516
3518,002515,2019-12-31,0.2536461818181818
3519,002515,2020-12-31,0.5899414999999999
3520,002516,2017-12-31,0.07078299999999998
3521,002516,2018-12-31,-0.16637366666666667
3522,002516,2019-12-31,0.006431333333333372
3523,002516,2020-12-31,0.2855729166666667
3524,002517,2017-12-31,0.202357
3525,002517,2018-12-31,0.281661
3526,002517,2019-12-31,-0.002291666666666581
3527,002517,2020-12-31,0.06596374999999988
3528,002518,2017-12-31,-0.030667916666666656
3529,002518,2018-12-31,0.04819566666666669
3530,002518,2019-12-31,0.13996758333333328
3531,002518,2020-12-31,0.07019066666666673
3532,002519,2017-12-31,0.05022733333333333
3533,002519,2018-12-31,-0.028497250000000002
3534,002519,2019-12-31,0.30799033333333337
3535,002519,2020-12-31,0.004942833333333341
3536,002520,2017-12-31,0.0023175454545454888
3537,002520,2018-12-31,-0.06542983116883119
3538,002520,2019-12-31,0.11109820238095239
3539,002520,2020-12-31,0.043058833333333296
3540,002521,2017-12-31,0.05043883333333335
3541,002521,2018-12-31,-0.11019808333333331
3542,002521,2019-12-31,0.09501841666666666
3543,002521,2020-12-31,0.03685508333333326
3544,002522,2017-12-31,0.037254500000000024
3545,002522,2018-12-31,0.06439566666666666
3546,002522,2019-12-31,0.03662041666666671
3547,002522,2020-12-31,0.10009749999999995
3548,002523,2017-12-31,-0.04688658333333333
3549,002523,2018-12-31,0.009581483333333321
3550,002523,2019-12-31,0.005938433333333326
3551,002523,2020-12-31,-0.009068833333333332
3552,002524,2017-12-31,0.31348750000000014
3553,002524,2018-12-31,-0.41877383333333346
3554,002524,2019-12-31,0.4911229166666666
3555,002524,2020-12-31,0.062380249999999915
3556,002526,2018-12-31,0.2184080666666667
3557,002526,2019-12-31,0.030483416666666707
3558,002526,2020-12-31,0.08550724999999998
3559,002527,2017-12-31,0.04259850000000001
3560,002527,2018-12-31,-0.05126016666666666
3561,002527,2019-12-31,0.05755008333333328
3562,002527,2020-12-31,0.15063274999999995
3563,002528,2017-12-31,0.03910074999999999
3564,002528,2018-12-31,0.0089529166666667
3565,002528,2019-12-31,0.16953233333333326
3566,002528,2020-12-31,-0.13518824999999993
3567,002529,2017-12-31,-0.032881416666666635
3568,002529,2018-12-31,0.14386166666666664
3569,002529,2019-12-31,0.14045500000000005
3570,002529,2020-12-31,0.06823599999999996
3571,002530,2017-12-31,-0.041351666666666675
3572,002530,2018-12-31,0.24102816666666665
3573,002530,2019-12-31,0.2834489999999999
3574,002530,2020-12-31,-0.2646333333333331
3575,002531,2017-12-31,-0.01699158333333331
3576,002531,2018-12-31,0.01849641666666664
3577,002531,2019-12-31,0.09020958333333329
3578,002531,2020-12-31,0.21364741666666665
3579,002532,2017-12-31,0.08442549999999999
3580,002532,2018-12-31,-0.051835055555555565
3581,002532,2019-12-31,0.07916572222222223
3582,002532,2020-12-31,0.2629916666666666
3583,002533,2017-12-31,-0.012390500000000026
3584,002533,2018-12-31,-0.0872840833333333
3585,002533,2019-12-31,0.10650550000000004
3586,002533,2020-12-31,0.255281
3587,002534,2017-12-31,0.14996050000000005
3588,002534,2018-12-31,-0.1520569166666667
3589,002534,2019-12-31,0.021859749999999983
3590,002534,2020-12-31,-0.02432666666666665
3591,002536,2017-12-31,0.09219650000000001
3592,002536,2018-12-31,-0.14157425000000004
3593,002536,2019-12-31,0.1922086666666666
3594,002536,2020-12-31,0.3735418333333333
3595,002537,2017-12-31,-0.10100550000000003
3596,002537,2018-12-31,-0.014252416666666642
3597,002537,2019-12-31,0.35237199999999996
3598,002537,2020-12-31,0.20247141666666674
3599,002538,2017-12-31,-0.35610025
3600,002538,2018-12-31,0.07253774999999993
3601,002538,2019-12-31,0.04923225000000003
3602,002538,2020-12-31,0.1685698333333333
3603,002539,2017-12-31,-0.17006716666666666
3604,002539,2018-12-31,-0.09970516666666668
3605,002539,2019-12-31,0.17938908333333337
3606,002539,2020-12-31,0.16168216666666668
3607,002540,2017-12-31,0.015068499999999985
3608,002540,2018-12-31,-0.02081133333333332
3609,002540,2019-12-31,-0.03507908333333333
3610,002540,2020-12-31,0.12904516666666666
3611,002541,2017-12-31,-0.011945666666666688
3612,002541,2018-12-31,-0.034670833333333345
3613,002541,2019-12-31,0.08896958333333332
3614,002541,2020-12-31,0.26247075000000003
3615,002542,2017-12-31,0.8460607499999999
3616,002542,2018-12-31,-0.78819725
3617,002542,2019-12-31,-0.030634416666666636
3618,002542,2020-12-31,-0.051796083333333326
3619,002543,2017-12-31,0.05171691666666667
3620,002543,2018-12-31,-0.07489483333333333
3621,002543,2019-12-31,-0.02186008333333335
3622,002543,2020-12-31,0.06828050000000001
3623,002544,2017-12-31,0.09607975000000002
3624,002544,2018-12-31,0.07218716666666661
3625,002544,2019-12-31,0.060374250000000074
3626,002544,2020-12-31,0.11835841666666669
3627,002545,2017-12-31,0.1539980833333333
3628,002545,2018-12-31,-0.3503834166666666
3629,002545,2019-12-31,0.04956991666666666
3630,002545,2020-12-31,0.07142549999999998
3631,002546,2017-12-31,0.05067866666666669
3632,002546,2018-12-31,-0.022790666666666654
3633,002546,2019-12-31,0.09746724999999998
3634,002546,2020-12-31,0.10399116666666669
3635,002547,2017-12-31,0.13710642857142857
3636,002547,2018-12-31,0.5593078214285715
3637,002547,2019-12-31,1.9100781666666662
3638,002547,2020-12-31,-1.9562114166666662
3639,002548,2017-12-31,-0.038767000000000024
3640,002548,2018-12-31,-0.0378525
3641,002548,2019-12-31,0.5788218333333333
3642,002548,2020-12-31,0.2582897500000002
3643,002549,2017-12-31,0.06283199999999997
3644,002549,2018-12-31,-0.11669599999999994
3645,002549,2019-12-31,0.1647181666666667
3646,002549,2020-12-31,-0.01564475000000004
3647,002550,2017-12-31,-0.07020416666666665
3648,002550,2018-12-31,0.0005349999999999799
3649,002550,2019-12-31,0.06045699999999998
3650,002550,2020-12-31,0.051153500000000046
3651,002551,2017-12-31,0.10507041666666667
3652,002551,2018-12-31,-0.11795091666666663
3653,002551,2019-12-31,0.006588416666666624
3654,002551,2020-12-31,1.2243810833333333
3655,002552,2017-12-31,0.05939249999999996
3656,002552,2018-12-31,-0.36156999999999995
3657,002552,2019-12-31,1.1739727500000003
3658,002552,2020-12-31,-0.8432436666666668
3659,002553,2017-12-31,0.33861591666666674
3660,002553,2018-12-31,-0.42179450000000007
3661,002553,2019-12-31,0.20748483333333337
3662,002553,2020-12-31,0.7078759166666666
3663,002554,2017-12-31,-1.327262
3664,002554,2018-12-31,0.218547
3665,002554,2019-12-31,-0.01536975000000007
3666,002554,2020-12-31,-0.30189941666666664
3667,002555,2017-12-31,0.1615604166666666
3668,002555,2018-12-31,-0.1043076666666666
3669,002555,2019-12-31,0.10199891666666663
3670,002555,2020-12-31,0.20456150000000006
3671,002556,2017-12-31,-0.9231034166666667
3672,002556,2018-12-31,-0.19419374999999992
3673,002556,2019-12-31,0.016045499999999963
3674,002556,2020-12-31,0.46015574999999986
3675,002557,2017-12-31,-0.01902741666666667
3676,002557,2018-12-31,0.06731216666666669
3677,002557,2019-12-31,0.054269750000000005
3678,002557,2020-12-31,0.03325583333333329
3679,002558,2017-12-31,-1.0384975833333334
3680,002558,2018-12-31,-0.07797950757575761
3681,002558,2019-12-31,-0.007041159090909022
3682,002558,2020-12-31,-0.12634241666666673
3683,002559,2017-12-31,-0.5092302500000001
3684,002559,2018-12-31,-0.013940583333333312
3685,002559,2019-12-31,0.20744583333333336
3686,002559,2020-12-31,0.009755999999999931
3687,002560,2017-12-31,0.04385316666666661
3688,002560,2018-12-31,-0.16570858333333333
3689,002560,2019-12-31,0.22167975000000012
3690,002560,2020-12-31,0.9952230833333335
3691,002561,2017-12-31,-1.3053158333333332
3692,002561,2018-12-31,-0.30432275000000003
3693,002561,2019-12-31,-0.005481083333333345
3694,002561,2020-12-31,0.05946599999999998
3695,002562,2017-12-31,0.182736
3696,002562,2018-12-31,-0.19522591666666678
3697,002562,2019-12-31,0.16965058333333327
3698,002562,2020-12-31,0.2006252500000001
3699,002563,2017-12-31,0.0073105000000000045
3700,002563,2018-12-31,0.0312765
3701,002563,2019-12-31,0.0007849166666666629
3702,002563,2020-12-31,0.07535116666666668
3703,002564,2017-12-31,-0.7040080833333332
3704,002564,2018-12-31,-0.3113421666666667
3705,002564,2019-12-31,0.12931108333333327
3706,002564,2020-12-31,-0.00216341666666664
3707,002565,2017-12-31,-0.024263249999999986
3708,002565,2018-12-31,-0.08430683333333336
3709,002565,2019-12-31,1.462852
3710,002565,2020-12-31,-0.9385248333333335
3711,002566,2017-12-31,-0.20551508333333332
3712,002566,2018-12-31,-0.0006981666666667219
3713,002566,2019-12-31,0.04064633333333337
3714,002566,2020-12-31,0.13172233333333339
3715,002567,2017-12-31,-0.045244272727272716
3716,002567,2018-12-31,-0.04400947727272725
3717,002567,2019-12-31,0.5659403333333334
3718,002567,2020-12-31,0.10390116666666649
3719,002568,2017-12-31,-0.015004583333333321
3720,002568,2018-12-31,0.05655358333333334
3721,002568,2019-12-31,0.06632741666666664
3722,002568,2020-12-31,0.044800166666666696
3723,002570,2017-12-31,-0.12845290909090903
3724,002570,2018-12-31,-0.02832184090909093
3725,002570,2019-12-31,0.06838183333333334
3726,002570,2020-12-31,0.30319016666666665
3727,002571,2018-12-31,-0.1561204833333334
3728,002571,2019-12-31,0.29131475
3729,002571,2020-12-31,0.5846515833333333
3730,002572,2017-12-31,0.04850716666666667
3731,002572,2018-12-31,0.05095566666666668
3732,002572,2019-12-31,0.1925890833333333
3733,002572,2020-12-31,0.024189000000000016
3734,002573,2017-12-31,0.25753041666666676
3735,002573,2018-12-31,-0.12981575000000006
3736,002573,2019-12-31,-0.05649650000000003
3737,002573,2020-12-31,-0.01711608333333331
3738,002574,2017-12-31,-0.17146008333333332
3739,002574,2018-12-31,-0.06638150000000004
3740,002574,2019-12-31,0.09041541666666661
3741,002574,2020-12-31,-0.013652499999999956
3742,002576,2017-12-31,-0.7714859999999999
3743,002576,2018-12-31,-0.46907850000000006
3744,002576,2019-12-31,-0.24479966666666658
3745,002576,2020-12-31,0.4253335000000001
3746,002577,2017-12-31,0.03551858333333335
3747,002577,2018-12-31,-0.0012285833333333662
3748,002577,2019-12-31,0.172885
3749,002577,2020-12-31,0.06584999999999991
3750,002578,2018-12-31,-0.3299068055555556
3751,002578,2019-12-31,-0.0005910833333332977
3752,002578,2020-12-31,0.14337133333333332
3753,002579,2017-12-31,0.2604178888888889
3754,002579,2018-12-31,-0.09575843434343437
3755,002579,2019-12-31,0.4577632954545454
3756,002579,2020-12-31,-0.16222800000000004
3757,002580,2017-12-31,0.2271709999999999
3758,002580,2018-12-31,-0.10751477777777774
3759,002580,2019-12-31,-0.13612355555555555
3760,002580,2020-12-31,0.06552558333333347
3761,002581,2017-12-31,-0.03594158333333333
3762,002581,2018-12-31,0.07581608333333331
3763,002581,2019-12-31,0.21990274999999998
3764,002581,2020-12-31,1.4665284166666668
3765,002582,2017-12-31,0.22166000000000002
3766,002582,2018-12-31,-0.16602500000000003
3767,002582,2019-12-31,0.1244910833333332
3768,002582,2020-12-31,0.3951670833333334
3769,002583,2017-12-31,-0.1496650833333333
3770,002583,2018-12-31,0.001394166666666613
3771,002583,2019-12-31,0.09777300000000005
3772,002583,2020-12-31,0.3828645
3773,002584,2018-12-31,0.5052444444444446
3774,002584,2019-12-31,-0.27025036111111134
3775,002584,2020-12-31,0.6721835000000003
3776,002585,2017-12-31,-0.05429133333333336
3777,002585,2018-12-31,0.04956199999999997
3778,002585,2019-12-31,0.13143291666666673
3779,002585,2020-12-31,0.43380749999999996
3780,002587,2017-12-31,-0.9020893333333333
3781,002587,2018-12-31,-0.0019946666666667556
3782,002587,2019-12-31,0.36592083333333336
3783,002587,2020-12-31,-0.15205775
3784,002588,2017-12-31,-0.1931438333333333
3785,002588,2018-12-31,-0.07451108333333334
3786,002588,2019-12-31,0.05405158333333335
3787,002588,2020-12-31,0.3175224166666667
3788,002589,2017-12-31,0.03619258333333339
3789,002589,2018-12-31,-0.06331508333333338
3790,002589,2019-12-31,0.4655265833333334
3791,002589,2020-12-31,-0.21730325000000017
3792,002590,2017-12-31,0.16426033333333334
3793,002590,2018-12-31,-0.225334
3794,002590,2019-12-31,0.13144033333333335
3795,002590,2020-12-31,0.057247916666666676
3796,002591,2017-12-31,-0.41767474999999993
3797,002591,2018-12-31,-0.1323694166666668
3798,002591,2019-12-31,0.5098940000000001
3799,002591,2020-12-31,-0.21979441666666666
3800,002593,2017-12-31,-0.001854500000000009
3801,002593,2018-12-31,-0.10637224999999999
3802,002593,2019-12-31,0.39625033333333337
3803,002593,2020-12-31,-0.018829000000000096
3804,002594,2017-12-31,0.060913916666666665
3805,002594,2018-12-31,-0.027679083333333354
3806,002594,2019-12-31,0.038361166666666696
3807,002594,2020-12-31,0.3476170833333333
3808,002595,2017-12-31,0.005302583333333319
3809,002595,2018-12-31,-0.02665091666666665
3810,002595,2019-12-31,0.01301975000000001
3811,002595,2020-12-31,0.077884
3812,002596,2017-12-31,-0.2517236666666666
3813,002596,2018-12-31,0.5434418333333333
3814,002596,2019-12-31,-0.17522041666666677
3815,002596,2020-12-31,0.1136877500000002
3816,002597,2017-12-31,0.12007433333333328
3817,002597,2018-12-31,-0.11681458333333328
3818,002597,2019-12-31,-0.012762666666666644
3819,002597,2020-12-31,-0.020527250000000025
3820,002598,2017-12-31,-0.3885970833333334
3821,002598,2018-12-31,-0.054709916666666664
3822,002598,2019-12-31,0.04230949999999997
3823,002598,2020-12-31,0.0972680833333334
3824,002599,2017-12-31,-0.16764608333333336
3825,002599,2018-12-31,-0.07969624999999997
3826,002599,2019-12-31,0.24333925
3827,002599,2020-12-31,0.1237380833333333
3828,002600,2017-12-31,0.3932485714285713
3829,002600,2018-12-31,-0.6324538214285713
3830,002600,2019-12-31,1.476097
3831,002600,2020-12-31,-0.7612397499999999
3832,002601,2017-12-31,0.2862729166666667
3833,002601,2018-12-31,-0.2991454621212122
3834,002601,2019-12-31,-0.07719512121212119
3835,002601,2020-12-31,0.08223375
3836,002602,2017-12-31,-0.048208000000000015
3837,002602,2018-12-31,-0.020649874999999984
3838,002602,2019-12-31,0.059697291666666666
3839,002602,2020-12-31,0.2567448333333334
3840,002603,2017-12-31,-0.09441391666666665
3841,002603,2018-12-31,0.00541716666666664
3842,002603,2019-12-31,0.03406958333333332
3843,002603,2020-12-31,0.6675647499999999
3844,002604,2017-12-31,-0.21352100000000002
3845,002604,2018-12-31,-0.08286722222222226
3846,002604,2019-12-31,0.12639597222222232
3847,002604,2020-12-31,-0.11318975000000003
3848,002605,2017-12-31,-0.22960041666666664
3849,002605,2018-12-31,0.04964691666666671
3850,002605,2019-12-31,0.2410470833333333
3851,002605,2020-12-31,0.3513737499999998
3852,002606,2017-12-31,-0.67167775
3853,002606,2018-12-31,0.5430434166666667
3854,002606,2019-12-31,-0.4710496666666667
3855,002606,2020-12-31,0.14774383333333319
3856,002607,2017-12-31,0.05933575000000002
3857,002607,2018-12-31,0.7573498055555556
3858,002607,2019-12-31,-0.7822818055555556
3859,002607,2020-12-31,-0.10438974999999995
3860,002608,2017-12-31,0.2675267499999999
3861,002608,2018-12-31,-0.1811361666666666
3862,002608,2019-12-31,0.0792681666666667
3863,002608,2020-12-31,-0.1695891666666667
3864,002609,2017-12-31,-0.13149725
3865,002609,2018-12-31,0.1446434166666667
3866,002609,2019-12-31,0.22164708333333327
3867,002609,2020-12-31,-0.06918391666666662
3868,002610,2017-12-31,0.01394560000000003
3869,002610,2018-12-31,-0.014086377777777798
3870,002610,2019-12-31,0.11193761111111108
3871,002610,2020-12-31,0.5609655833333334
3872,002611,2017-12-31,-0.06305450000000007
3873,002611,2018-12-31,0.039812500000000084
3874,002611,2019-12-31,0.32577391666666655
3875,002611,2020-12-31,-0.2508349166666665
3876,002612,2017-12-31,-0.0539283333333333
3877,002612,2018-12-31,-0.02979033333333342
3878,002612,2019-12-31,-0.0059391666666666065
3879,002612,2020-12-31,0.8019488333333334
3880,002613,2017-12-31,-0.4313598333333334
3881,002613,2018-12-31,-0.10112058333333329
3882,002613,2019-12-31,0.03595683333333333
3883,002613,2020-12-31,1.0017686666666665
3884,002614,2017-12-31,-0.18800066666666665
3885,002614,2018-12-31,-0.09303999999999998
3886,002614,2019-12-31,0.12650741666666668
3887,002614,2020-12-31,0.7167654999999999
3888,002615,2017-12-31,-0.043167416666666625
3889,002615,2018-12-31,-0.09707558333333341
3890,002615,2019-12-31,0.13458666666666672
3891,002615,2020-12-31,0.29258608333333325
3892,002616,2017-12-31,0.5647048333333332
3893,002616,2018-12-31,-0.6089106666666666
3894,002616,2019-12-31,0.018085333333333314
3895,002616,2020-12-31,0.1129554166666667
3896,002617,2017-12-31,0.042241999999999995
3897,002617,2018-12-31,0.206658375
3898,002617,2019-12-31,0.4176860416666667
3899,002617,2020-12-31,0.53477275
3900,002620,2017-12-31,-0.9195754166666668
3901,002620,2018-12-31,-0.23662283333333325
3902,002620,2019-12-31,0.010299583333333306
3903,002620,2020-12-31,0.08314133333333332
3904,002621,2017-12-31,-0.9634372857142857
3905,002621,2018-12-31,-0.17650153246753247
3906,002621,2019-12-31,0.015607734848484822
3907,002621,2020-12-31,0.03832291666666669
3908,002622,2017-12-31,-0.29293612499999994
3909,002622,2018-12-31,0.6863018249999999
3910,002622,2019-12-31,-0.05211270000000001
3911,002622,2020-12-31,-0.33374125
3912,002623,2017-12-31,-0.5338634166666667
3913,002623,2018-12-31,-0.15057416666666673
3914,002623,2019-12-31,0.06455691666666666
3915,002623,2020-12-31,0.562451
3916,002624,2017-12-31,0.11246316666666664
3917,002624,2018-12-31,-0.03176725
3918,002624,2019-12-31,0.028573000000000043
3919,002624,2020-12-31,0.06697608333333332
3920,002625,2017-12-31,0.0012611666666666466
3921,002625,2018-12-31,0.10272333333333333
3922,002625,2019-12-31,0.16570733333333332
3923,002625,2020-12-31,0.12096391666666667
3924,002626,2017-12-31,0.06455541666666663
3925,002626,2018-12-31,0.03764133333333339
3926,002626,2019-12-31,0.039988083333333285
3927,002626,2020-12-31,0.2454435
3928,002627,2017-12-31,-0.10221283333333334
3929,002627,2018-12-31,-0.08663083333333332
3930,002627,2019-12-31,0.06922316666666664
3931,002627,2020-12-31,0.13740241666666664
3932,002628,2017-12-31,-0.20868224999999999
3933,002628,2018-12-31,0.36317866666666676
3934,002628,2019-12-31,-0.01738424999999999
3935,002628,2020-12-31,-0.21964808333333347
3936,002629,2018-12-31,0.2133625984848484
3937,002629,2019-12-31,0.25426683333333344
3938,002629,2020-12-31,-0.4593603333333334
3939,002630,2017-12-31,-0.12605783333333334
3940,002630,2018-12-31,0.4160891333333333
3941,002630,2019-12-31,0.2730951166666665
3942,002630,2020-12-31,-0.20570791666666655
3943,002631,2017-12-31,0.03636958333333329
3944,002631,2018-12-31,-0.29590291666666657
3945,002631,2019-12-31,0.10245666666666661
3946,002631,2020-12-31,-0.04768308333333332
3947,002632,2017-12-31,-0.022883499999999973
3948,002632,2018-12-31,-0.009933166666666715
3949,002632,2019-12-31,-0.026572666666666633
3950,002632,2020-12-31,0.12044466666666667
3951,002633,2017-12-31,-0.2765962499999999
3952,002633,2018-12-31,-0.40053525000000006
3953,002633,2019-12-31,-0.09232208333333339
3954,002633,2020-12-31,0.0385834166666667
3955,002634,2017-12-31,0.39052408333333344
3956,002634,2018-12-31,-0.4588375
3957,002634,2019-12-31,0.007686083333333205
3958,002634,2020-12-31,0.33000750000000023
3959,002635,2018-12-31,0.35055737878787885
3960,002635,2019-12-31,0.11818733333333331
3961,002635,2020-12-31,0.31562241666666657
3962,002636,2017-12-31,0.2465871666666667
3963,002636,2018-12-31,-0.25340699999999994
3964,002636,2019-12-31,0.27915008333333324
3965,002636,2020-12-31,-0.4934718333333333
3966,002637,2017-12-31,-0.024245916666666645
3967,002637,2018-12-31,0.007076583333333386
3968,002637,2019-12-31,-0.00015333333333344967
3969,002637,2020-12-31,0.365451
3970,002638,2017-12-31,0.11389680000000002
3971,002638,2018-12-31,0.18326286666666664
3972,002638,2019-12-31,0.14416708333333345
3973,002638,2020-12-31,-0.09713850000000013
3974,002639,2017-12-31,-2.2315573333333334
3975,002639,2018-12-31,-0.29365433333333335
3976,002639,2019-12-31,1.2226158333333332
3977,002639,2020-12-31,-0.5807809999999999
3978,002641,2017-12-31,-0.012375333333333322
3979,002641,2018-12-31,-0.03795208333333335
3980,002641,2019-12-31,0.09015775000000001
3981,002641,2020-12-31,0.20328025
3982,002642,2017-12-31,0.21486709999999992
3983,002642,2018-12-31,-0.010226683333333264
3984,002642,2019-12-31,0.1047063333333334
3985,002642,2020-12-31,-0.03798774999999999
3986,002643,2017-12-31,0.09260916666666669
3987,002643,2018-12-31,-0.10564616666666668
3988,002643,2019-12-31,0.04824466666666666
3989,002643,2020-12-31,0.12652233333333332
3990,002644,2017-12-31,-0.034861249999999996
3991,002644,2018-12-31,0.008819333333333304
3992,002644,2019-12-31,-0.014697833333333299
3993,002644,2020-12-31,0.20580141666666668
3994,002645,2017-12-31,-0.16708708333333333
3995,002645,2018-12-31,-0.05402541666666674
3996,002645,2019-12-31,0.2678509166666666
3997,002645,2020-12-31,-0.0077743333333332165
3998,002646,2017-12-31,0.019822083333333324
3999,002646,2018-12-31,-0.028140416666666654
4000,002646,2019-12-31,0.05793508333333333
4001,002646,2020-12-31,0.28433624999999996
4002,002648,2017-12-31,0.0525205
4003,002648,2018-12-31,-0.11060541666666668
4004,002648,2019-12-31,0.14583933333333338
4005,002648,2020-12-31,-0.015079083333333354
4006,002649,2017-12-31,0.03741966666666663
4007,002649,2018-12-31,-0.029233249999999933
4008,002649,2019-12-31,0.1358164166666666
4009,002649,2020-12-31,0.1828059999999999
4010,002650,2017-12-31,-0.0195697142857143
4011,002650,2018-12-31,0.15770988095238095
4012,002650,2019-12-31,0.16943641666666664
4013,002650,2020-12-31,0.19339191666666677
4014,002651,2017-12-31,0.05572149999999987
4015,002651,2018-12-31,-0.6863086666666667
4016,002651,2019-12-31,-0.07400583333333327
4017,002651,2020-12-31,0.22540908333333332
4018,002652,2017-12-31,0.3025666250000001
4019,002652,2018-12-31,-0.24856137500000006
4020,002652,2019-12-31,0.11878924999999993
4021,002652,2020-12-31,-0.041597083333333285
4022,002653,2017-12-31,-0.001662083333333328
4023,002653,2018-12-31,0.02705166666666664
4024,002653,2019-12-31,0.15545083333333337
4025,002653,2020-12-31,-0.06545575000000003
4026,002654,2017-12-31,-0.13196311111111111
4027,002654,2018-12-31,0.05397252777777781
4028,002654,2019-12-31,0.0537164166666666
4029,002654,2020-12-31,0.14805408333333336
4030,002655,2017-12-31,0.13005125000000006
4031,002655,2018-12-31,-0.07518858333333334
4032,002655,2019-12-31,0.5851213333333333
4033,002655,2020-12-31,0.09661750000000002
4034,002657,2017-12-31,0.11623649999999991
4035,002657,2018-12-31,0.08565258333333342
4036,002657,2019-12-31,0.35272925
4037,002657,2020-12-31,-0.25827658333333325
4038,002658,2017-12-31,-0.10243891666666671
4039,002658,2018-12-31,-0.39165099999999997
4040,002658,2019-12-31,0.011452416666666715
4041,002658,2020-12-31,0.0036520833333333336
4042,002659,2018-12-31,-0.016411666666666685
4043,002659,2019-12-31,0.14150125000000008
4044,002659,2020-12-31,0.1291838333333334
4045,002660,2017-12-31,-0.17348591666666668
4046,002660,2018-12-31,-0.21271441666666663
4047,002660,2019-12-31,0.7855128333333334
4048,002660,2020-12-31,-0.02308883333333367
4049,002661,2017-12-31,0.01723616666666669
4050,002661,2018-12-31,0.052032133333333314
4051,002661,2019-12-31,0.00016928333333332546
4052,002661,2020-12-31,0.5517068333333335
4053,002662,2017-12-31,0.11130200000000004
4054,002662,2018-12-31,-0.001432333333333341
4055,002662,2019-12-31,0.07535058333333328
4056,002662,2020-12-31,0.4476576666666667
4057,002663,2017-12-31,0.009212636363636367
4058,002663,2018-12-31,0.013013196969696994
4059,002663,2019-12-31,0.15172816666666664
4060,002663,2020-12-31,0.0009445833333333042
4061,002664,2017-12-31,0.038366999999999984
4062,002664,2018-12-31,0.03666741666666662
4063,002664,2019-12-31,0.08053475000000004
4064,002664,2020-12-31,0.033924166666666755
4065,002665,2017-12-31,0.2349998333333333
4066,002665,2018-12-31,0.004902880952381006
4067,002665,2019-12-31,0.1679322857142857
4068,002665,2020-12-31,-0.02501466666666663
4069,002666,2017-12-31,-0.049090416666666636
4070,002666,2018-12-31,0.34438366666666675
4071,002666,2019-12-31,0.12666749999999993
4072,002666,2020-12-31,0.1937821666666666
4073,002667,2017-12-31,0.22548191666666678
4074,002667,2018-12-31,-0.11482016666666683
4075,002667,2019-12-31,-0.05506066666666665
4076,002667,2020-12-31,-0.11798258333333334
4077,002669,2017-12-31,-0.28874116666666666
4078,002669,2018-12-31,0.029219833333333334
4079,002669,2019-12-31,0.44097624999999996
4080,002669,2020-12-31,0.0383946666666668
4081,002671,2017-12-31,0.14067958333333336
4082,002671,2018-12-31,-0.2922706666666667
4083,002671,2019-12-31,0.064749
4084,002671,2020-12-31,-0.009680250000000001
4085,002672,2017-12-31,0.06994049999999999
4086,002672,2018-12-31,-0.09748908333333331
4087,002672,2019-12-31,-0.022924583333333387
4088,002672,2020-12-31,0.15282358333333335
4089,002674,2017-12-31,-0.007876416666666664
4090,002674,2018-12-31,-0.025168999999999983
4091,002674,2019-12-31,0.12062608333333331
4092,002674,2020-12-31,0.016750333333333284
4093,002675,2017-12-31,-0.019668499999999978
4094,002675,2018-12-31,0.02234366666666665
4095,002675,2019-12-31,0.13474133333333335
4096,002675,2020-12-31,0.013192166666666671
4097,002676,2017-12-31,-0.03708916666666666
4098,002676,2018-12-31,0.4898345833333334
4099,002676,2019-12-31,-0.19171191666666682
4100,002676,2020-12-31,0.24168091666666675
4101,002677,2017-12-31,0.11693749999999997
4102,002677,2018-12-31,0.16481041666666668
4103,002677,2019-12-31,-0.0020292499999998714
4104,002677,2020-12-31,-0.06917400000000012
4105,002678,2017-12-31,-0.1159758333333333
4106,002678,2018-12-31,-0.031366000000000005
4107,002678,2019-12-31,0.013275916666666662
4108,002678,2020-12-31,-0.004856999999999997
4109,002679,2017-12-31,-1.1930446666666668
4110,002679,2018-12-31,-0.3153148333333332
4111,002679,2019-12-31,0.1395798333333333
4112,002679,2020-12-31,0.00833308333333338
4113,002680,2017-12-31,0.030881916666666648
4114,002680,2018-12-31,0.2795138611111111
4115,002680,2019-12-31,-0.07899057777777768
4116,002681,2017-12-31,0.11652166666666666
4117,002681,2018-12-31,0.028549749999999957
4118,002681,2019-12-31,0.4874695
4119,002681,2020-12-31,-0.10671441666666659
4120,002682,2017-12-31,0.2982079999999999
4121,002682,2018-12-31,-0.4101013333333333
4122,002682,2019-12-31,0.0577196666666667
4123,002682,2020-12-31,0.13248833333333332
4124,002683,2017-12-31,0.09275558333333336
4125,002683,2018-12-31,-0.07731700000000005
4126,002683,2019-12-31,0.19786774999999998
4127,002683,2020-12-31,0.0324478333333334
4128,002685,2017-12-31,0.052837999999999996
4129,002685,2018-12-31,-0.04038608333333332
4130,002685,2019-12-31,0.00942808333333331
4131,002685,2020-12-31,0.16358674999999995
4132,002686,2017-12-31,-0.09126616666666662
4133,002686,2018-12-31,0.016190583333333314
4134,002686,2019-12-31,-0.05166125000000002
4135,002686,2020-12-31,0.10615933333333333
4136,002687,2017-12-31,-0.0920170833333333
4137,002687,2018-12-31,0.2039549166666666
